,hip_y,upper_leg,hand_x,hand_y,arm,hip_x,crank_length,lower_leg,torso_length,neck_and_head,torso_width,drag
3680,0.62307582,0.388325588,0.400642827,0.523261117,0.574777585,0.415727374,0.161663254,0.497452176,0.492435534,0.289677553,0.290221112,16.9373369
3681,0.52334812,0.408516269,0.47613306,0.591686337,0.617397948,0.373211757,0.17010206,0.516128911,0.559181737,0.303585171,0.368655965,19.3077595
3682,0.553207142,0.373639851,0.573464321,0.69590436,0.634824577,0.361179961,0.14939409,0.440724738,0.499885178,0.320736084,0.376859725,18.4762166
3683,0.643817509,0.393042818,0.493563548,0.452578873,0.610586109,0.405294007,0.164030336,0.531267886,0.570893782,0.306721759,0.303203658,18.0059872
3684,0.60158729,0.361626098,0.45864251,0.863230347,0.645887056,0.426483013,0.158889165,0.520830638,0.481817595,0.285053365,0.361960824,19.0519857
3685,0.484655312,0.433965849,0.376474161,0.503508392,0.673308168,0.384318117,0.16816839,0.502345753,0.551351373,0.30041317,0.340500612,19.128284
3686,0.458270242,0.381204421,0.411406797,0.373771208,0.648751197,0.339779691,0.17298507,0.482626654,0.548084332,0.314948298,0.278294514,16.6721179
3687,0.674723516,0.427628352,0.561478559,0.583350894,0.597818531,0.432081782,0.152869771,0.523274001,0.508695981,0.287482703,0.343008579,17.2303121
3688,0.590353992,0.400378632,0.256265444,0.656864145,0.678382807,0.495538137,0.18203146,0.550597359,0.473183659,0.336188444,0.365175886,20.334638
3689,0.539010341,0.411557603,0.520578659,0.713256101,0.550009902,0.290130887,0.190448378,0.494861999,0.496396631,0.274804709,0.353332364,16.5951233
3690,0.505595921,0.364970858,0.326333832,0.636146808,0.606782393,0.320743963,0.171059434,0.541236304,0.581586719,0.311533955,0.358944789,20.3768839
3691,0.695957419,0.405668118,0.502392417,0.492643807,0.654749703,0.421046253,0.141723088,0.499938399,0.52314416,0.282287021,0.315473833,18.8129824
3692,0.612463542,0.443422338,0.431280916,0.566766412,0.63206808,0.473536401,0.179370592,0.474071786,0.503043357,0.328306054,0.33798957,18.2776357
3693,0.566331625,0.376243148,0.539978353,0.600120969,0.668900602,0.540571116,0.174967099,0.509286406,0.554992872,0.291701658,0.372498697,17.3602046
3694,0.743084333,0.418510654,0.389089811,0.434447993,0.620529639,0.40011248,0.157242622,0.568571604,0.513785555,0.318682492,0.327584674,19.3439854
3695,0.653441714,0.395587742,0.510807988,0.401416676,0.617197178,0.321444396,0.161424254,0.494695981,0.566881912,0.315506271,0.329444495,19.2480338
3696,0.565537268,0.418753879,0.440063331,0.520309839,0.640142091,0.379197325,0.194057553,0.459183659,0.538212239,0.30250281,0.301581867,18.801487
3697,0.611792395,0.386120003,0.549722095,0.623754519,0.602304076,0.400436559,0.173780407,0.50454936,0.509847338,0.323716425,0.360999446,18.1473598
3698,0.504395872,0.405841408,0.734177207,0.555784555,0.62910493,0.444382874,0.183277093,0.523118895,0.528692481,0.308798568,0.339716968,12.9006056
3699,0.538079398,0.371093458,0.420951972,0.500199839,0.623349842,0.432438235,0.175801657,0.489043357,0.514849214,0.283196441,0.334662876,17.8399061
3700,0.717703642,0.411755445,0.572683422,0.64297239,0.673015959,0.34029095,0.158597298,0.528290505,0.55674408,0.312052616,0.386289396,23.335943
3701,0.632855889,0.39082475,0.298012533,0.811158487,0.591797788,0.389989013,0.187103381,0.567586719,0.533339313,0.299299755,0.355210663,22.3199995
3702,0.589637603,0.358154398,0.639772465,0.447315455,0.657740063,0.367719276,0.171838233,0.518308588,0.524139138,0.319307892,0.287249909,15.8543151
3703,0.674072461,0.381355609,0.375641943,0.538576123,0.634652868,0.291504604,0.163820176,0.540992872,0.504345142,0.26036599,0.323897015,23.2322487
3704,0.456342808,0.427974783,0.529476915,0.691101967,0.704589601,0.41081392,0.180396202,0.499785555,0.543492736,0.305642679,0.367534899,17.7871514
3705,0.483199812,0.383752796,0.560761983,0.707450039,0.637396259,0.450872488,0.160082583,0.467817595,0.535737818,0.297647014,0.358035255,16.5237122
3706,0.684567646,0.434434488,0.410753251,0.547275356,0.545622176,0.361575576,0.176862459,0.515984759,0.494239196,0.326300473,0.314382158,18.6873074
3707,0.600896727,0.403132267,0.484284824,0.463196709,0.661107018,0.258464138,0.168959137,0.537351373,0.517232485,0.280100164,0.337201783,20.596674
3708,0.643174969,0.342386847,0.449173799,0.653437081,0.626263729,0.331595934,0.152325803,0.525646381,0.526411453,0.317351206,0.371251062,22.6734092
3709,0.552354556,0.415073604,0.361433638,0.354637356,0.597496229,0.484107237,0.16491932,0.506859772,0.507176576,0.346745068,0.295550094,15.8946836
3710,0.52230811,0.368230722,0.501836754,0.529616015,0.584556519,0.513181877,0.15690552,0.545181737,0.530996621,0.294169181,0.271774177,12.644324
3711,0.70629075,0.408700133,0.324929899,0.677124148,0.642907429,0.395237823,0.174777381,0.502197197,0.484622034,0.321412313,0.342224238,22.0274082
3712,0.62241873,0.489814377,0.585805545,0.597471117,0.620337977,0.348014283,0.166991534,0.478435534,0.512395224,0.270893601,0.364146286,17.5531027
3713,0.577899963,0.378911842,0.388335901,0.564165047,0.692017548,0.308880374,0.136959723,0.491960244,0.540786951,0.313746788,0.332083373,21.3388975
3714,0.417190519,0.398030213,0.466876237,0.633126954,0.654555111,0.46551215,0.162661379,0.511417072,0.521861517,0.332976516,0.35249282,15.7425881
3715,0.439129587,0.375116691,0.47993616,0.438161521,0.636025312,0.358366838,0.198058685,0.503379548,0.580663079,0.29133297,0.389996787,20.3470568
3716,0.668882545,0.416860371,0.192749405,0.601718093,0.717032429,0.447574299,0.17040142,0.547571693,0.523001869,0.318313613,0.335936316,23.6813795
3717,0.583836861,0.394384896,0.555147223,0.683877238,0.612154462,0.601743566,0.17854793,0.521890017,0.502853786,0.304859246,0.312567745,11.4161333
3718,0.627656348,0.363545773,0.353554317,0.494745412,0.647131676,0.478891705,0.184112704,0.532556882,0.554751536,0.327736319,0.346004204,22.1963998
3719,0.530413499,0.438666376,0.444647136,0.776904628,0.675429014,0.32674556,0.174275995,0.452234626,0.487423816,0.311224877,0.325326045,15.6373573
3720,0.559063162,0.323600791,0.579068701,0.619209942,0.687730143,0.301071997,0.188353408,0.517141742,0.54788995,0.287047472,0.330772631,19.6127012
3721,0.648310897,0.410199643,0.497411198,0.5515497,0.653017123,0.461586939,0.176326842,0.498551085,0.472467413,0.3017112,0.35116556,17.8894891
3722,0.606383715,0.380140662,0.462495792,0.584908728,0.579897225,0.503983809,0.181062243,0.487499121,0.563888001,0.322535265,0.319379436,17.0083612
3723,0.494312786,0.399274518,0.382146668,0.515494742,0.618785919,0.344253249,0.172319409,0.561391375,0.496164795,0.308003787,0.449068669,20.8982223
3724,0.470721265,0.360053407,0.435412879,0.559987326,0.608487893,0.387335037,0.169441747,0.529667059,0.49967796,0.296802149,0.343479733,16.9624948
3725,0.595319197,0.430958809,0.335543176,0.62838921,0.633276803,0.429609236,0.160768539,0.510281168,0.570403718,0.278300514,0.322433022,20.3708672
3726,0.638025992,0.372465951,0.693719133,0.525012244,0.670762984,0.408212099,0.165451025,0.476206366,0.481382535,0.31641659,0.383106435,16.4912871
3727,0.545374793,0.392005367,0.544462028,0.59325861,0.64430296,0.364689047,0.153704545,0.543003819,0.551137547,0.341484874,0.308631358,17.0217986
3728,0.513674559,0.387297157,0.279257906,0.648116341,0.650028276,0.376408093,0.167490725,0.496009844,0.447548456,0.293250501,0.316114777,14.7568961
3729,0.700741448,0.452838907,0.488642326,0.505459815,0.599987481,0.469670009,0.186004065,0.535678685,0.525275085,0.320338866,0.359497502,17.3804753
3730,0.617133957,0.407249481,0.415918763,0.279951939,0.680902059,0.418707102,0.157782606,0.514835659,0.544906946,0.266916096,0.400441718,20.6244358
3731,0.571807536,0.3515455,0.524694106,0.698908575,0.615566532,0.441284516,0.163249266,0.553288856,0.492167442,0.31289262,0.328096142,16.9833965
3732,0.385571171,0.4207763,0.628185549,0.455595415,0.565220842,0.397841371,0.145294025,0.48418942,0.558898984,0.331028371,0.348560258,13.05012
3733,0.403181205,0.384346796,0.460296585,0.508025039,0.732087729,0.363143426,0.184554838,0.509712911,0.51176807,0.301313532,0.337832174,16.6363208
3734,0.661145602,0.436431315,0.646290618,0.650753032,0.636710841,0.452566567,0.16673959,0.572008707,0.552001631,0.334058813,0.397235341,18.298531
3735,0.574874509,0.403797604,0.378937093,0.57868568,0.660245388,0.406914314,0.174525902,0.528973719,0.5304176,0.286453575,0.358761742,20.3918344
3736,0.619782825,0.344214265,0.57583579,0.545120937,0.596172141,0.428212943,0.202258783,0.541979724,0.521289627,0.307608246,0.297206666,14.9710654
3737,0.518063873,0.415954812,0.495210061,0.612537129,0.625542983,0.385998644,0.178842834,0.475010518,0.540132323,0.321967102,0.372245372,18.6964398
3738,0.54890114,0.355052951,0.402714535,0.747733087,0.631201174,0.396540897,0.181406941,0.514263472,0.516642189,0.304467523,0.364967989,20.0493257
3739,0.640602612,0.424119144,0.477763046,0.486130366,0.605518934,0.43976651,0.17256084,0.495356926,0.53513192,0.290834025,0.277189225,15.9147939
3740,0.598120092,0.368962847,0.513081799,0.673897931,0.642213307,0.417379263,0.189053954,0.483306257,0.50648551,0.31081506,0.353163793,18.5689022
3741,0.477158442,0.389059985,0.604693055,0.42210324,0.667623849,0.374995677,0.176593257,0.55170806,0.525843107,0.327004218,0.33273304,15.7056051
3742,0.499467039,0.335519415,0.541887235,0.473614881,0.656928635,0.324158512,0.165713067,0.52128297,0.532749122,0.264181798,0.302887103,16.9146669
3743,0.609097122,0.412557176,0.680974853,0.722155802,0.700623666,0.476452261,0.154319095,0.502790078,0.514243174,0.292781818,0.376567685,16.4598073
3744,0.562327488,0.401177166,0.433059453,0.661810409,0.590171263,0.356722436,0.161099887,0.53181527,0.523570778,0.312470971,0.361767057,19.2568817
3745,0.534296688,0.377037218,0.62295851,0.603856846,0.601165404,0.342299455,0.163536702,0.497925428,0.537585273,0.277313552,0.355905656,16.6436457
3746,0.714806508,0.419747337,0.451418467,0.442863127,0.65076579,0.433872692,0.180073705,0.538221419,0.497081426,0.309198141,0.311625449,18.1622587
3747,0.630260329,0.396193343,0.522335018,0.536363591,0.628400217,0.500034645,0.147104123,0.516562144,0.518985247,0.296374262,0.335300724,16.5053136
3748,0.586753139,0.365957033,0.413353667,0.640459441,0.663785566,0.459699637,0.167738216,0.558998447,0.528120632,0.339587698,0.368429065,20.5102981
3749,0.671473611,0.386708925,0.486462049,0.791240359,0.570088732,0.412118982,0.175542555,0.526295245,0.548673812,0.288741455,0.345370777,20.0413037
3750,0.448175082,0.447925681,0.26724117,0.570399376,0.639454479,0.296567162,0.158196955,0.486701558,0.509192463,0.315958592,0.289661621,12.0617326
3751,0.66629821,0.405151633,0.464688714,0.531884856,0.665661603,0.383303971,0.155436779,0.499170999,0.507857665,0.328500224,0.36333957,21.3927479
3752,0.580886581,0.441220632,0.53683647,0.433170575,0.577129611,0.329220533,0.183687358,0.47241515,0.469224525,0.282472639,0.341597317,15.3230927
3753,0.625042854,0.375762588,0.428289205,0.765524552,0.652259756,0.238890908,0.178257476,0.508574693,0.562535135,0.305250914,0.305323148,18.4372987
3754,0.52642074,0.394985016,0.319051911,0.491935939,0.685845208,0.449209102,0.195727798,0.527616756,0.49521841,0.318806487,0.378993753,21.4483418
3755,0.555740303,0.380749725,0.517674383,0.549417944,0.674200382,0.463522997,0.172078572,0.481457956,0.577441293,0.302107571,0.392126736,20.1314647
3756,0.732726934,0.426619143,0.357570224,0.71206188,0.624086431,0.3721309,0.149666105,0.522501874,0.522432189,0.336523087,0.336569916,22.7779346
3757,0.645744066,0.399903556,0.613369154,0.616967794,0.646418997,0.30514709,0.180725532,0.548865659,0.502085808,0.287625946,0.31348601,17.8803602
3758,0.603650747,0.328677398,0.230898893,0.51304001,0.61126458,0.346156853,0.176063032,0.513122675,0.553806125,0.308400506,0.346639598,25.0939587
3759,0.687222127,0.370393487,0.557929195,0.370454202,0.709679748,0.39393163,0.168229566,0.533312869,0.531578044,0.295506251,0.370285133,19.3127017
3760,0.488902707,0.410969989,0.40811506,0.58283199,0.635339409,0.508328936,0.187706266,0.494026455,0.486068344,0.323117945,0.326028832,16.1131327
3761,0.463814836,0.373139639,0.372253459,0.645523781,0.558364951,0.442822835,0.153043424,0.466014697,0.479535731,0.269081917,0.309659861,15.1691764
3762,0.676680174,0.414214748,0.52707424,0.502852431,0.638081829,0.353343595,0.173045879,0.515409344,0.52926577,0.306820059,0.35452231,20.0055369
3763,0.59249231,0.392597604,0.455875671,0.574543596,0.614733651,0.399139757,0.1651865,0.536504421,0.550296067,0.293712818,0.384643948,21.2035116
3764,0.635444094,0.360961359,0.490826509,0.608169828,0.679435601,0.377808367,0.160429646,0.525004768,0.498835803,0.33197046,0.323169684,20.049013
3765,0.720633461,0.383156929,0.418450823,0.694924209,0.59876607,0.318585005,0.190669755,0.555006362,0.520141273,0.285213729,0.284487376,20.1958476
3766,0.541769699,0.432622646,0.569605256,0.540772419,0.649296503,0.420041203,0.169200753,0.506285197,0.568562545,0.313317807,0.344108794,16.9106449
3767,0.509124605,0.352769159,0.473415086,0.409035348,0.643603882,0.409511798,0.142649859,0.59412848,0.505070586,0.279226423,0.349206233,18.5273573
3768,0.698000112,0.397414287,0.710160248,0.591163036,0.586574107,0.285686968,0.171119263,0.510849149,0.544194135,0.310002512,0.300207533,15.6502824
3769,0.614470902,0.421844705,0.397128089,0.667704231,0.669687428,0.366213883,0.162957591,0.491249997,0.601840919,0.297226316,0.328773032,21.9033282
3770,0.56869616,0.387884927,0.596726478,0.480040591,0.63258674,0.388664962,0.157352723,0.501600613,0.491065848,0.343781824,0.404387393,17.4185552
3771,0.745555453,0.460525244,0.437747063,0.626059828,0.69451196,0.493033,0.17503056,0.544069462,0.533932979,0.303683314,0.33908952,20.2256969
3772,0.361208399,0.407969116,0.508547646,0.733792182,0.607521886,0.431017383,0.167241871,0.520081973,0.557798893,0.316880654,0.316954169,14.694773
3773,0.654724543,0.409819801,0.429490154,0.8254239,0.612593417,0.393277199,0.164784677,0.487102599,0.513325126,0.282099426,0.36709551,19.9492918
3774,0.567122858,0.389353813,0.500727163,0.644243115,0.722645689,0.345211063,0.172681809,0.507718667,0.486756524,0.328114056,0.34442376,18.2871314
3775,0.613133661,0.35559437,0.465783095,0.539676226,0.625180799,0.30315705,0.189427954,0.470244351,0.578969007,0.29157927,0.310162157,20.0952315
3776,0.696637095,0.379834849,0.53808748,0.449458466,0.647489578,0.371405701,0.159905773,0.498238999,0.54178434,0.305055077,0.334343021,18.9689212
3777,0.506783835,0.424720692,0.386815438,0.607086827,0.595487643,0.462548614,0.176727497,0.538665757,0.502471772,0.243756272,0.385451981,18.2429283
3778,0.539935631,0.34506944,0.483197092,0.666204567,0.60500193,0.448388252,0.184782816,0.493004771,0.563201176,0.314837641,0.406787882,20.7192172
3779,0.719164329,0.394085732,0.242553482,0.521495425,0.653398615,0.359178684,0.16686577,0.532184344,0.518112012,0.287338556,0.339403321,25.5589193
3780,0.634150845,0.416404413,0.559339007,0.405336673,0.630853443,0.218158425,0.174651437,0.512269325,0.495695504,0.335862312,0.317367706,17.9617463
3781,0.591068552,0.384643172,0.359519965,0.730704959,0.667124436,0.327996223,0.208204732,0.546951181,0.547504238,0.29528649,0.349530462,20.2493307
3782,0.675375142,0.363128191,0.615671104,0.624904264,0.581156753,0.382625272,0.162511472,0.521585914,0.527265059,0.308201989,0.374874292,18.7100047
3783,0.460156696,0.404133094,0.448047,0.478467955,0.641867031,0.48015093,0.178992053,0.479988858,0.470930397,0.274495041,0.329109418,14.9095825
3784,0.486090482,0.366344724,0.293803137,0.430551284,0.698912814,0.430311775,0.163678918,0.505419779,0.491622665,0.320602995,0.305900662,18.0786465
3785,0.685893128,0.406893694,0.491920335,0.598529343,0.633621276,0.337164227,0.180234131,0.552483052,0.534231206,0.293482429,0.352159236,21.0639276
3786,0.602276465,0.450176139,0.419705134,0.678773084,0.656526929,0.388000771,0.147843466,0.524054929,0.558342941,0.306623501,0.379635405,20.9801808
3787,0.644459862,0.37735258,0.528272663,0.490508777,0.589318665,0.365453977,0.167861486,0.535273241,0.505428656,0.284891709,0.320546202,17.1073183
3788,0.554055579,0.396497308,0.636712088,0.760571254,0.622233389,0.408861677,0.158398791,0.462931593,0.631381549,0.300312588,0.341910734,18.3671045
3789,0.524380105,0.382259082,0.438907355,0.615853663,0.628046566,0.419373332,0.16584321,0.519191451,0.499259595,0.32529174,0.346958114,18.6920811
3790,0.707693143,0.430173732,0.598660201,0.465007952,0.681665072,0.317094021,0.18307715,0.475615963,0.539164517,0.297014681,0.29467407,17.6971098
3791,0.623732192,0.401499079,0.342718932,0.548348066,0.600581598,0.377109695,0.154611321,0.500698129,0.569460733,0.30980071,0.326377515,21.4075794
3792,0.579397966,0.336862435,0.720759465,0.581794667,0.639111045,0.398490793,0.169802284,0.490161762,0.480481698,0.289545909,0.393282504,15.5070066
3793,0.665008242,0.372126072,0.398543602,0.654797954,0.615978436,0.352478484,0.177829508,0.509997088,0.510815484,0.342571473,0.357675301,23.419861
3794,0.423294596,0.412964541,0.548392476,0.511799901,0.663328542,0.44205105,0.16126291,0.574889822,0.550714101,0.303486993,0.313936737,14.900515
3795,0.443776208,0.330684089,0.414640483,0.71950851,0.57559267,0.374284647,0.172198922,0.473092679,0.506832332,0.313962784,0.34065729,16.1988018
3796,0.670177171,0.390530228,0.565114878,0.552611819,0.640486335,0.466528144,0.150180704,0.51801584,0.545999382,0.286150412,0.425151804,20.6309039
3797,0.58529911,0.411360758,0.273549752,0.471948616,0.617598076,0.416717507,0.180892929,0.540512242,0.526127226,0.33350723,0.362155363,23.115759
3798,0.628959459,0.381053047,0.625531263,0.660378396,0.684953656,0.439014712,0.176194622,0.527952487,0.516937754,0.29439525,0.303516558,15.8714576
3799,0.532368196,0.400219948,0.523512021,0.387937972,0.651883757,0.395889717,0.188023795,0.50885953,0.535434299,0.271703459,0.377154783,18.0723244
3800,0.560702384,0.376083317,0.333013531,0.535250856,0.646064136,0.38532783,0.174151591,0.549541886,0.521575738,0.317589054,0.368884264,22.0350985
