,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
3684,400,67,557.4160361,72.5,111.3,45,523.3,75,629.8550675,43.5,40,28.6,36.5,23.35,13,15,9,TITANIUM,25.3,43.3,39.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,280,706,34.9,300,1
3685,400,67,557.4160361,72.5,111.3,45,513.6,75,629.9185499,43.5,40,28.6,36.5,23.35,13,15,9,TITANIUM,24.9,43.6,39.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,280,706,34.9,300,1
3686,400,67,557.4160361,72.5,111.3,45,503.9,75,629.9185499,43.5,40,28.6,36.5,23.35,13,15,9,TITANIUM,24.4,43.9,39.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,280,706,34.9,300,1
3687,400,67,557.4160361,72.5,111.3,45,494.2,75,629.9185499,43.5,40,28.6,36.5,23.35,13,15,9,TITANIUM,24,44.2,39.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,280,706,34.9,300,1
3688,407,72,609.4541106,73.5,160.8,45,520,73.25,654.4101893,43,40,28.6,36.5,23.35,13,17,9,TITANIUM,28.7,34.1,46.4,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,10,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,764,34.9,300,2
3690,399,68,551.5141297,70.5,110,45,480,73.5,621.3828976,45,50,28.6,36.5,23.35,13,15,9,CARBON,32.3,50.7,55.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,50,692,31,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,720,50,330,1
3691,415,70,626.0789586,72.49,195.9,45,540,72.83,648.2282647,45,40,28.6,38.1,23.35,13,15,9,BAMBOO,40,25,55,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,55,27,0,SPOKED,SPOKED,1,1,80,80,298,800,38.1,330,1
3692,415,69.5,567.2046754,72.5,140.3,55,551.6,73.5,640.2302985,43,40,28.6,36.5,23.35,13,15,9,TITANIUM,43.5,51.6,57.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,298,736.6,50,330,1
3693,405,67,575.2505431,72.5,130,60,535.1,75,633.6827191,43.5,40,28.6,36.5,21.1,13,15,9,TITANIUM,26.1,55.1,45.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,34.9,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,280,706,44.5,300,1
3694,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,52,682,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,35,21,17,SPOKED,SPOKED,1,1,80,80,287.5,704,28.6,350,1
3695,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,52,682,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,287.5,704,28.6,350,1
3696,410,72,611.3156034,73,163.2,45,520,72.5,654.3953783,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,28.1,49.3,49.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
3697,410,73,615.059277,72.5,176.6,45,520,73,649.6760713,50,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,28.2,49.4,46.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,676,54,676,54,0,0,FALSE,0,1,68,41.3,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,260,720,34.9,330,1
3698,435,63,578.0286205,73.5,109.8,69,587.3,73.86458487,656.6425505,40,40,28.6,36.5,23.5,14,15,9,ALUMINIUM,32.4,57.3,49.9,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,45,692,31.7,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,25,25,25,SPOKED,SPOKED,1,1,80,80,255,724,34.9,250,1
3699,435.17,70,540.0141133,67.5,114.1,100,475.2,66,638.1785475,45,40,35.1,40.05,23.35,13,15,9,CARBON,28.9,49.2,49.2,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,280,738,34.9,330,1
3700,425,60,557.1185688,72.5,129.2,11.3,535.3,72,604.0930533,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,30.6,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,52,682,52,0,2,FALSE,1,1,70.6,32.1,692,28.6,FALSE,FALSE,TRUE,TRUE,1,4,0,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,287.5,704,28.6,350,1
3701,425,25,551.093601,67.5,135.8,60,529.2,70.82661354,643.2432613,45,39.5,28.6,44.5,23.35,15.625,15,9,STEEL,32.8,64.2,36.7,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,68,38,692,32,FALSE,FALSE,FALSE,FALSE,1,6,2,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,634.9,34.9,300,1
3702,405,67.4902937,624.2076502,72.99860736,170.9,45,626,72.99860736,653.3906306,45,40,28.6,36.5,17.35,10,15,9,STEEL,33.1,33.9,41.5,330,350,14,18,TRUE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,685,63,685,63,0,1,FALSE,1,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,51,0,SPOKED,SPOKED,1,1,80,80,278,795,28.6,270,1
3703,425,60,557.1185688,72.5,129.2,11.3,535.3,72,604.0930533,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,30.6,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,52,682,52,0,2,FALSE,1,1,70.6,32.1,692,28.6,FALSE,FALSE,TRUE,TRUE,1,4,0,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,287.5,704,28.6,350,1
3704,425,70,551.0647256,72,74,45,489.4,74,669.4614231,45,40,28.6,36.5,23.35,13,15,9,BAMBOO,28.6,49.4,49.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,661,77,661,77,1,0,FALSE,1,3,68,41.3,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,2,FALSE,255,204,102,SPOKED,SPOKED,1,1,80,80,298,786,34.9,330,1
3705,485,50,547.4323517,71,126.7,25,546,71,635.3039411,45,40,33.35,34.925,23.35,13,15,9,STEEL,33.4,21.3,43.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,667,108,667,108,1,0,FALSE,1,1,68,38,692,31.8,FALSE,FALSE,FALSE,FALSE,1,6,1,FALSE,255,204,102,SPOKED,SPOKED,1,1,80,80,278,795,33.331,300,1
3706,430.79,53,539.5438898,71.5,94,70,490,73.013,667.8851281,45,40,34,36.5,23.35,13,15,9,CARBON,15.6,44,50,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,0,255,0,SPOKED,SPOKED,1,1,80,80,280,735,40,300,2
3707,428,60,555.8993675,73,115,30,541.1,73,637.8531045,45,39.15,28.6,36.5,18.8,13,13.1,5,STEEL,27.1,16.1,41.6,330,380,12.9,13.25,TRUE,TRUE,126,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,2,FALSE,0,1,68,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,249,34,106,SPOKED,SPOKED,1,1,80,80,260,704,28.6,350,1
3708,428,60,555.8993675,73,115,30,541.1,73,637.8531045,45,39.15,28.6,36.5,18.8,13,13.1,5,STEEL,27.1,16.1,41.6,330,380,12.9,13.25,TRUE,TRUE,126,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,2,FALSE,0,1,68,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,249,34,106,SPOKED,SPOKED,1,1,80,80,260,704,28.6,350,1
3709,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,52,682,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,35,21,17,SPOKED,SPOKED,1,1,80,80,287.5,704,28.6,350,1
3710,395,55,509.3167046,71,76.6,65,305,69.5,610.4502971,45,40,30,40.05,23.35,13,15,9,ALUMINIUM,15,65,30,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,60,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,0,FALSE,0,255,0,SPOKED,SPOKED,1,1,80,80,260,440,40,150,1
3711,406,66.5,592.4315308,71.75,139.3,45,510,74,625.5456257,50,40,28.6,36.5,23.35,13,15,9,STEEL,39.6,49.2,42.4,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,661,77,661,77,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,724,34.9,330,1
3712,400,55,537.3055157,70,69.6,68,305,70.5,636.3610825,40,40,30,40.025,28.5,13,18.5,9,ALUMINIUM,11,68,30,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,60,52,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,0,FALSE,0,255,0,SPOKED,SPOKED,1,1,80,80,210,440,40,240,1
3713,415,72.5,606.0936142,72.5,157.4,55,498.6,73,650.9477634,45,40,28.6,31.8,23.35,13,15,9,STEEL,42.6,32.6,40.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,70,31.7,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,237,255,249,SPOKED,SPOKED,1,1,80,80,275,746,34.9,330,1
3714,415,70,639.1413513,73,195,45,627.3,72.5,662.2996616,43,40,28.6,36.5,23.35,13,15,9,STEEL,32,47.3,48.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,TRUE,TRUE,FALSE,FALSE,1,9,2,FALSE,0,51,204,SPOKED,SPOKED,1,1,80,80,298,850,34.9,410,1
3715,418.5,65,603.9867429,72.5,173.1,17.5,587.4,73.5,633.6557895,51.2,40.6,28.6,36.5,18.9,10.5,16.5,15,STEEL,28.3,17.4,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,TRUE,FALSE,FALSE,1,5,1,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,267.5,718.5,28.6,250,1
3716,418.5,65,603.9867429,72.5,173.1,17.5,587.4,73.5,633.6557895,51.2,40.6,28.6,36.5,18.9,10.5,16.5,15,STEEL,28.3,17.4,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,TRUE,FALSE,FALSE,1,5,1,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,267.5,718.5,28.6,250,1
3717,418.5,65,603.9867429,72.5,173.1,17.5,587.4,73.5,633.6557895,51.2,40.6,28.6,36.5,18.9,10.5,16.5,15,STEEL,28.3,17.4,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,TRUE,FALSE,FALSE,1,5,1,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,267.5,718.5,28.6,250,1
3718,465,40,579.2678569,72,158.6,30,560,69.5,635.6210784,65,40,28.6,36.5,20,13.3,15,12.5,STEEL,35,20,40,330,370,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,682,60,682,60,0,2,FALSE,1,1,68,33.4,692,28.6,FALSE,FALSE,TRUE,TRUE,1,0,0,TRUE,0,204,255,SPOKED,SPOKED,1,1,80,80,298,705,28.6,250,1
3719,395,72,568.0914185,72,139,210,551,77,653.5714392,45,40,28.6,36.5,29.5,15.5,15,9,CARBON,34.2,22.8,59.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,660,38,660,38,0,0,TRUE,2,0,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,240,755,34.9,350,0
3720,420,72.5,592.6462052,72.5,144.2,60,505.2,73,649.613441,45,40,28.6,36.5,23.35,13,15,9,STEEL,36.8,39.2,38.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,700,78,700,78,0,0,FALSE,0,1,70,31.7,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,204,255,255,SPOKED,SPOKED,1,1,80,80,275,737,28.6,330,1
3721,435,50,554.2179779,66,114.7,60,400,75,679.0638403,45,40,28.6,36.5,21,21,15,12,STEEL,25,64.5,51.9,330,350,16,18,FALSE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,699,115,699,115,1,0,FALSE,1,3,68,45,692,31.8,FALSE,TRUE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,690,45,300,1
3727,445,68,694.9276612,70,144.9,80,480,73,759.7298665,51,40,28.6,36.5,23.35,13,15,9,STEEL,22,60,41,330,350,16,18,TRUE,TRUE,148,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,0,2,68,50,692,31.8,TRUE,TRUE,FALSE,FALSE,1,10,0,TRUE,0,0,0,SPOKED,SPOKED,1,1,80,80,270,740,34.9,300,1
3728,515,35,577.5486052,65,117,11,550.2,66,662.9943692,85,45.5,28.6,36.5,23.65,17.05,14,7,STEEL,32.8,15.2,31.7,330,350,15,15,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,705,70,705,70,0,2,FALSE,0,1,90,31.5,692,28.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,295,685,28.8,250,1
3729,415,72.5,592.6462052,72.5,144.2,45,514.6,73,654.9307877,45,40,28.6,36.5,23.35,13,15,9,STEEL,44.8,48.6,48.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,51,153,255,SPOKED,SPOKED,1,1,80,80,275,764,34.9,330,1
3730,450,67,623.5290891,73,181.2,45,604.6,73,656.8557825,45,40,30.15,36.25,21.6,11.8,10,7,STEEL,50.5,30.6,46,370,372,14,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,665.68,106.68,665.68,106.68,0,0,FALSE,0,2,68,37,692,28.6,TRUE,TRUE,FALSE,FALSE,1,9,0,TRUE,164,217,201,SPOKED,SPOKED,1,1,80,80,278,770,35,150,1
3732,405,70,592.659555,72.5,298.3,45,514.8,72,582.4413108,45,40,28.6,36.5,23.35,13,15,9,STEEL,28.1,48.8,35.9,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,486,111,670,80,0,0,FALSE,1,1,68,31.8,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,2,FALSE,0,51,102,SPOKED,SPOKED,3,1,40,80,290,718,34.9,330,1
3734,360,25,507.6749721,73.5,114.8,75,515.9,74.5,595.925556,25,40,28.6,36.5,20.35,13,15,9,STEEL,30.8,35.9,43,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,623,64,623,64,0,0,FALSE,1,1,73,40,692,28.6,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,51,0,SPOKED,SPOKED,1,1,80,80,298,690,31.8,330,1
3735,390,55,604.8409406,75.5,179,180,711.4,74.5,638.9626578,50,40,28.6,36.5,17.5,13.5,15,9,ALUMINIUM,42.6,152.1,49.4,330,350,16,18,FALSE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,167,167,167,SPOKED,SPOKED,1,1,80,80,300,800,37,300,1
3736,400,68,628.286079,73,194.6,45,565,73,661.1253037,50,40,28.6,36.5,32.5,13,15,9,CARBON,25,50,40,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,0,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,298,860,34.9,300,0
3737,425,40,593.5352321,72,180.4,45,555.7,73,651.6049078,45,40,28.6,36.5,23.35,13,15,9,STEEL,30.9,22.7,37,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,2,FALSE,0,1,68,32,692,28.6,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,298,790,30,330,1
3738,390,47,546.9138341,78.5,125,60,569.1,75.5,643.3226836,45,40,28.6,36.5,22.35,14,15,9,ALUMINIUM,31.6,52,48.1,352,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,300,770.9,34.9,330,1
3739,408,65,551.4623531,72,130.5,121,460,74,618.3838565,40,40,28.6,52.5,27.5,13,15,9,CARBON,11.5,10.5,33.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,0,68,50,692,35,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,278,707.5,34.9,330,1
3740,395,70,548.9456329,72.5,120,157,510,76,616.058645,45,40,28.6,36.5,32,15.5,15,9,CARBON,20,12,25,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,660,38,660,38,2,0,TRUE,2,0,68,45,675,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,710,60,330,0
3741,408,65,571.5304709,72.5,149.5,118,480,73.6,620.8652809,40,40,28.6,52.5,27.5,13,15,9,CARBON,8.1,10.5,22.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,0,70,50,692,35,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,278,707.5,34.9,330,1
3742,395,70,548.9456329,72.5,120,165,510,76,616.058645,45,40,28.6,36.5,32,15.5,15,9,CARBON,20,12,25,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,2,0,68,45,680,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,710,60,330,0
3743,408,65,571.5304709,72.5,149.5,118,480,73.6,620.8652809,40,40,28.6,52.5,27.5,13,15,9,CARBON,8.1,10.5,22.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,0,7080,50,692,35,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,25,25,25,SPOKED,SPOKED,1,1,80,80,278,707.5,34.9,330,1
3744,425,70,563.3541928,74,139.2,45,563,74,638.2410256,35,40,28.6,36.5,23.5,14,15,9,CARBON,33,30,50,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,0,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,706,34.9,300,0
3747,415,69,611.0816951,72.5,150.2,120,710.4,73,672.3198767,45,40,28.6,36.5,17.45,13,15,9,STEEL,30.4,120.4,44.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,102,102,102,SPOKED,SPOKED,1,1,80,80,298,768,38.1,50,1
3748,450,100,772.2468815,69,190.9,45,610,69,844.6872407,45,40,28.6,36.5,23.35,13,15,9,STEEL,50,80,50,330,350,16,18,FALSE,FALSE,148,2,0.9,1.1,0.9,1.2,1,0.9,780,158,780,158,0,0,FALSE,1,1,100,45,692,33,FALSE,FALSE,TRUE,TRUE,1,8,2,FALSE,0,51,0,SPOKED,SPOKED,1,1,80,80,278,850,35,400,1
3749,460,40,586.9948092,72,166,30,565,69.5,626.3772624,70,45,28.6,36.5,20,13.3,15,12.5,STEEL,35,20,40,330,370,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,682,60,682,60,0,2,FALSE,1,1,70,33.4,692,28.6,FALSE,FALSE,TRUE,TRUE,1,2,0,TRUE,103,228,165,SPOKED,SPOKED,1,1,80,80,298,705,28.6,250,1
3751,400,70,563.257474,75,111.6,45,598,79,669.1447818,45,40,28.6,36.5,80,13,15,9,CARBON,5,48,49.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,0,1,68,75,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,298,718,34.9,140,0
3752,410,50,601.276702,72,105,30,555,73.013,700.5319381,42,40,34,36.5,23.35,11,15,29,STEEL,20,20,50,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,0,0,1,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,298,740,40,300,2
3753,405,70,595.6553454,72.5,146.7,45,577.6,74,655.7896133,50,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,32.4,47.6,48.6,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,TRUE,255,0,153,SPOKED,SPOKED,1,3,80,40,300,780,34.9,300,1
3754,420,70,664.1592594,74,190.2,45,627.8,72.5,694.6437909,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,35.6,47.8,52,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,0,SPOKED,SPOKED,1,1,80,80,298,839,34.9,300,1
