,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,batch
957,1,0,Aluminum,0.41,0.07188,0.5656,0.15,72.69144,0.04,0.0352,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0546,0.0405,0.0446,74.19144,0.1933,0.64,0.068,0.13,0.016,0.0177589703095392,0.33,0.3,0.009,0.002083,0.002937,0.007873,0.001237,0.004623,0.007169,0.001486,0.674876,3_3
11165,1,1,Aluminum,0.34619,-0.00475,0.62938,0.04596,69.23819,0.04041,0.03765,0.05359,0.047,0.020061,0.020497,0.039359,0.01216,0.065976,0.017442,0.041934,71.85275,0.08226,0.47435,0.08976,0.1375,0.01547,0.01575,0.33,0.321299,0.007612,0.002769,0.003059,0.005975,0.00869,0.003111,0.001306,0.003184,0.568196,Generated 36
10481,0,1,Aluminum,0.438505,0.061959,0.5656,0.061753,74.0000202554444,0.04,0.03369,0.045,0.04069,0.027806,0.01434,0.0318,0.015,0.063105,0.049368,0.034637,73.0,0.14165,0.525085,0.07135,0.133351,0.0112947552083332,0.017921,0.33,0.35,0.009,0.006431,0.00242,0.00154,0.0024,0.002722,0.001342,0.005195,0.725594,Generated 34
13766,0,0,Steel,0.390634,0.044411,0.57403,0.137022,73.1122794476687,0.04047,0.03284,0.04212,0.04035,0.024102,0.013167,0.031405,0.01447,0.04501,0.040897,0.036968,71.95013,0.1351,0.495806,0.06877,0.127368,0.0112947552083332,0.0126413872420262,0.330533,0.296738,0.008514,0.002384,0.002044,0.004154,0.002555,0.003002,0.003037,0.002152,0.642705,Generated 48
7498,0,0,Titanium,0.391946,0.057446,0.5656,0.045,73.86852644146188,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.047604,0.036475,0.031732,73.86856,0.18044,0.526193,0.068,0.13,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.002101,0.004342,0.004501,0.002833,0.001232,0.002047,0.004573,0.63059,Generated 17
3818,0,0,Steel,0.365,-0.025,0.528,0.035,74.49998322747555,0.04,0.0286,0.0413,0.0365,0.02,0.016,0.0327,0.015,0.0437,0.0293,0.0275,74.5,0.145,0.2593,0.073,0.135,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.002551,0.000747,0.001635,0.002817,0.003478,0.00088455,0.00054747,0.649412,1_21
12967,0,0,Aluminum,0.362582,-0.01008,0.56527,0.017586,71.09191567047839,0.03815,0.02929,0.04235,0.03644,0.02802,0.019496,0.03106,0.01487,0.038282,0.039706,0.026062,69.66074,0.10807,0.313071,0.07135,0.139569,0.0112947552083332,0.0126413872420262,0.329827,0.354134,0.008521,0.001431,0.005556,0.003663,0.001859,0.002415,0.005565,0.00106,0.571146,Generated 44
6421,1,1,Aluminum,0.367851,0.000813,0.56574,0.055221,71.74875448681635,0.03997,0.03042,0.05011,0.04423,0.036412,0.01635,0.031782,0.015,0.03299,0.040168,0.023518,69.20549,0.1238,0.265534,0.07205,0.134922,2e-05,1e-05,0.33,0.300069,0.008996,0.001782,0.000687,0.000691,0.00034852,0.00096077,0.000688,0.00090403,0.623544,Generated 11
8248,1,1,Titanium,0.4038,0.0705,0.5656,0.04543,72.67687,0.04001,0.02961,0.04441,0.03687,0.023735,0.0128,0.031665,0.01507,0.044002,0.035927,0.035415,72.91453,0.15017,0.62586,0.06798,0.129993,0.015857,0.017762,0.32995,0.349942,0.008016,0.003578,0.002423,0.003021,0.003578,0.004223,0.000958,0.004477,0.658522,Generated 21
3300,1,1,Titanium,0.405,0.07,0.526,0.045,74.49998322747555,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.049,0.0483,0.0318,71.0,0.1108,0.5133,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000553,0.000984,0.006887,0.001065,0.005595,0.00073,0.001075,0.636407,2_6
1435,0,0,Steel,0.40141,0.072,0.5656,0.16,74.49998322747555,0.04,0.0254,0.036,0.0286,0.01725,0.0123,0.0286,0.015,0.0412,0.1446,0.03,71.0,0.0953,0.5906,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.001098,0.006429,0.001796,0.00069183,0.001242,0.001171,0.004715,0.625391,1_8
3958,1,1,Steel,0.425,0.055,0.5656,0.045,71.0,0.04,0.0286,0.033,0.0365,0.0185,0.013,0.0286,0.015,0.0388,0.0476,0.0306,72.0,0.12,0.5326,0.068,0.126,0.016,0.018,0.33,0.35,0.009,0.000595,0.000531,0.001732,0.00061949,0.002183,0.006443,0.008583,0.629831,2_8
4531,0,0,Steel,0.40768,0.03488,0.61153,0.05078,75.68865,0.04,0.0286,0.04922,0.03728,0.021661,0.014689,0.032716,0.015,0.039761,0.053192,0.024595,66.47888,0.13482,0.35251,0.07222,0.143641,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.00119,0.001389,0.004989,0.001865,0.002655,0.001147,0.006349,0.721178,Generated 2
1057,0,0,Steel,0.415,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0475,0.0468,0.0379,73.0,0.1428,0.5868,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.000531,0.006872,0.000876,0.003292,0.005748,0.005715,0.005615,0.681605,1_6
12443,0,0,Steel,0.404437,0.046987,0.5851,0.099429,72.06348020368172,0.04014,0.02909,0.04782,0.04144,0.021743,0.013848,0.034742,0.01496,0.047702,0.104704,0.031712,70.00555,0.25471,0.493265,0.06891,0.139788,0.0112947552083332,0.0126413872420262,0.327698,0.360084,0.01026,0.002657,0.001457,0.006148,0.002502,0.003055,0.009476,0.003564,0.756717,Generated 42
10013,0,0,Steel,0.409881,0.048283,0.56405,0.069945,73.6273685054913,0.03989,0.03072,0.04646,0.03842,0.025683,0.015909,0.031531,0.01437,0.045481,0.047736,0.031738,71.56445,0.1243,0.455111,0.07092,0.13302,0.0112947552083332,0.0126413872420262,0.3318,0.32761,0.009456,0.003231,0.002384,0.003407,0.002613,0.004158,0.002379,0.002235,0.674108,Generated 31
6979,1,1,Aluminum,0.38826,0.07197,0.5656,0.04652,73.3127,0.03983,0.02768,0.05424,0.04624,0.023112,0.013762,0.029408,0.01428,0.056249,0.043785,0.027284,72.38163,0.14791,0.5425,0.06817,0.13437,0.016117,0.017982,0.330677,0.300649,0.008409,0.002673,0.005294,0.002348,0.002011,0.008285,0.001393,0.00295,0.664642,Generated 14
7505,1,1,Titanium,0.405,0.07,0.5656,0.045,76.37195093572699,0.04,0.0282,0.0404,0.0365,0.02335,0.013,0.031004,0.015,0.044918,0.046448,0.029449,71.20934,0.09023,0.512176,0.068,0.133953,0.015968,0.01795,0.33,0.35,0.008581,0.002036,0.00217,0.00228,0.00191,0.002237,0.007339,0.00551,0.653362,Generated 17
13304,1,1,Steel,0.525154,0.039955,0.61482,0.057245,72.03408746879151,0.03927,0.02642,0.03715,0.03442,0.016636,0.01097,0.025451,0.01474,0.044874,0.042619,0.03097,71.07407,0.12695,0.481195,0.06852,0.148549,0.017246,0.019034,0.330546,0.343548,0.008711,0.005787,0.001067,0.001635,0.0011,0.002643,0.011486,0.00282,0.64342,Generated 46
60,0,0,Steel,0.41,0.069,0.5656,0.2,73.5,0.04,0.0286,0.045,0.05,0.02335,0.013,0.0318,0.015,0.0496,0.0326,0.0271,72.5,0.213,0.605,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.000602,0.000877,0.000662,0.008449,0.001173,0.002052,0.001024,0.664206,1_1
6173,1,1,Titanium,0.465409,0.048754,0.5545,0.04842,72.16609694478966,0.03934,0.0285,0.04187,0.04529,0.022569,0.01344,0.029637,0.01511,0.043414,0.080789,0.02459,69.11214,0.12,0.445597,0.068,0.127794,0.001291,0.001921,0.331409,0.310232,0.009717,0.002147,0.001308,0.002794,0.007776,0.002055,0.001301,0.006199,0.640238,Generated 10
4878,0,0,Aluminum,0.44334,0.0588,0.5656,0.045,73.01743,0.04,0.03784,0.0391,0.04279,0.025462,0.015,0.034127,0.015,0.058916,0.048483,0.031885,72.01745,0.18852,0.59433,0.07291,0.134913,0.0112947552083332,0.0126413872420262,0.33,0.349127,0.012242,0.002492,0.001272,0.000579,0.002031,0.002146,0.001246,0.004481,0.714981,Generated 3
35,0,0,Steel,0.42,0.074,0.5656,0.04,74.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044,0.044,0.03,74.0,0.14,0.54,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.0106,0.002451,0.000662,0.001537,0.004387,0.001553,0.004765,0.005026,0.643894,1_1
12716,0,0,Steel,0.378127,-0.012825,0.56425,0.054086,72.00967946671895,0.03918,0.02834,0.04623,0.03452,0.022006,0.015403,0.031182,0.01475,0.0419,0.047306,0.031368,70.89106,0.13116,0.304699,0.06589,0.12966,0.0112947552083332,0.0126413872420262,0.329269,0.349212,0.008889,0.001971,0.002452,0.011587,0.002297,0.01043,0.003856,0.003661,0.592045,Generated 43
11686,1,1,Aluminum,0.399675,0.075596,0.55434,0.060678,73.88027207626206,0.03972,0.02867,0.04269,0.03612,0.02258,0.012787,0.033636,0.01434,0.040867,0.050096,0.030137,78.50494,0.12456,0.567833,0.06601,0.129573,0.01638,0.017745,0.329091,0.353504,0.008475,0.004645,0.002668,0.003099,0.01174,0.002639,0.002767,0.002707,0.646984,Generated 39
7315,1,0,Steel,0.426189,0.072051,0.5656,0.028938,72.36256417274001,0.04,0.02692,0.03515,0.03217,0.01894,0.011031,0.027963,0.015,0.041538,0.023348,0.036813,74.63744,0.15664,0.614064,0.068,0.127875,0.014393,0.0126413872420262,0.33,0.3,0.006637,0.004189,0.000884,0.003216,0.003092,0.004726,0.004086,0.002715,0.68293,Generated 16
5746,1,1,Aluminum,0.46542,0.13603,0.56269,0.03848,73.72863,0.03914,0.0331,0.04429,0.04736,0.023026,0.013672,0.030628,0.01483,0.055203,0.024651,0.030763,71.15763,0.12401,0.4821,0.06634,0.128116,0.000675,0.004492,0.332198,0.336071,0.011297,0.007261,0.002042,0.005948,0.00861,0.007088,0.005614,0.001535,0.697624,Generated 8
7454,1,1,Aluminum,0.397628,0.063066,0.53739,0.045,74.86673351213878,0.04,0.03105,0.04609,0.03809,0.024937,0.01232,0.0318,0.015,0.05226,0.044896,0.032432,73.86672,0.11984,0.55903,0.068,0.124533,0.016,0.018,0.33,0.35,0.009,0.004227,0.005832,0.004229,0.007551,0.004884,0.00357,0.003963,0.64325,Generated 16
5156,1,1,Steel,0.4554,0.072,0.56224,0.05,72.99999,0.04,0.0286,0.03766,0.03917,0.024953,0.019801,0.038393,0.015,0.051375,0.050417,0.036442,70.84293,0.13529,0.50873,0.06957,0.135654,0.010974,0.012346,0.33,0.35,0.009,0.00125,0.00136,0.004428,0.003119,0.00069191,0.002359,0.001881,0.744633,Generated 4
12646,0,0,Aluminum,0.409749,0.050409,0.56541,0.054698,73.34507219983035,0.04464,0.04162,0.04483,0.05224,0.022219,0.017749,0.038473,0.01484,0.044525,0.100812,0.028327,70.68047,0.13547,0.564689,0.06834,0.131276,0.0112947552083332,0.0126413872420262,0.328773,0.35418,0.010222,0.002752,0.002992,0.009981,0.003039,0.002879,0.002728,0.008211,0.647205,Generated 43
14237,0,0,Steel,0.385087,0.03163,0.56099,0.046084,73.63607746397729,0.03779,0.02919,0.043,0.0378,0.029257,0.013983,0.031181,0.01565,0.044475,0.033236,0.026565,75.62146,0.10187,0.414393,0.06801,0.12576,0.0112947552083332,0.0126413872420262,0.326807,0.274178,0.008674,0.002684,0.002034,0.005617,0.002273,0.001922,0.001195,0.01358,0.617759,Generated 50
11974,0,0,Steel,0.414594,0.021648,0.56302,0.04696,72.18271272084844,0.04009,0.03005,0.05107,0.03656,0.027598,0.018794,0.034069,0.01536,0.048534,0.042018,0.027358,69.28245,0.12686,0.336919,0.06882,0.137787,0.0112947552083332,0.0126413872420262,0.329107,0.330556,0.009019,0.002954,0.00297,0.002933,0.008187,0.002633,0.00302,0.002004,0.626687,Generated 40
12812,0,0,Steel,0.419121,0.037283,0.56039,0.033417,71.77820451748609,0.03821,0.02914,0.04742,0.03821,0.02674,0.018695,0.031095,0.01484,0.041031,0.043789,0.027268,69.75507,0.11653,0.423121,0.0669,0.131086,0.0112947552083332,0.0126413872420262,0.328096,0.28321,0.008728,0.001826,0.00203,0.001983,0.00137,0.001568,0.006712,0.006489,0.646796,Generated 44
8177,1,1,Aluminum,0.35702,0.03136,0.56463,0.02673,72.9599,0.03988,0.02896,0.04234,0.03602,0.025158,0.014757,0.02973,0.01501,0.039813,0.031942,0.027463,64.99418,0.13806,0.30867,0.06806,0.134991,0.015962,0.017816,0.329932,0.350053,0.009158,0.003623,0.001993,0.0014,0.001752,0.002494,0.000854,0.003593,0.545023,Generated 21
9392,0,0,Titanium,0.412739,0.045165,0.55362,0.052648,70.32701701397875,0.03592,0.02564,0.03671,0.03644,0.023347,0.012971,0.029432,0.01615,0.042695,0.035886,0.024161,72.28721,0.13697,0.428735,0.06455,0.138712,0.0112947552083332,0.0126413872420262,0.329947,0.327235,0.008516,0.001497,0.004128,0.007396,0.001085,0.002744,0.011719,0.002671,0.615326,Generated 28
10977,1,1,Titanium,0.35134,-0.01273,0.55685,0.08452,70.53109,0.03573,0.02584,0.03672,0.03537,0.020473,0.015685,0.029627,0.01391,0.069395,0.095711,0.046154,69.92393,0.2004,0.62856,0.07091,0.137338,0.01566,0.01776,0.33,0.361075,0.007332,0.006541,0.004434,0.001129,0.007728,0.003473,0.008557,0.002346,0.605514,Generated 36
6194,1,1,Titanium,0.417826,0.052023,0.5622,0.057609,73.41021750113673,0.03969,0.0293,0.0441,0.03794,0.023806,0.014253,0.031021,0.01486,0.046306,0.076308,0.028422,71.04098,0.12464,0.486511,0.06808,0.129824,0.001689,0.002108,0.331326,0.319983,0.00911,0.003074,0.0027,0.00513,0.005501,0.002641,0.002967,0.006301,0.646424,Generated 10
4361,1,1,Titanium,0.40653,0.07189,0.56585,0.04649,73.66376,0.04,0.02989,0.04432,0.03671,0.023726,0.012853,0.034153,0.01546,0.052024,0.062669,0.052512,72.9569,0.18228,0.50458,0.06848,0.129829,1.5e-05,0.000187,0.329754,0.3002,0.009497,0.002046,0.000179,0.005168,0.002622,0.00606,0.001659,0.001106,0.63803,Generated 1
3257,0,0,Titanium,0.405,0.07,0.5656,0.295,74.0000202554444,0.04,0.02985,0.045,0.05075,0.03635,0.018,0.0318,0.015,0.0368,0.1479,0.0292,73.0,0.152,0.7039,0.068,0.12,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.008601,0.002409,0.001642,0.001923,0.004722,0.00070925,0.006553,0.627731,1_18
5681,1,1,Aluminum,0.43314,0.04618,0.58688,0.05464,72.72587,0.0378,0.02975,0.04602,0.03891,0.023534,0.015425,0.031207,0.01473,0.045664,0.034968,0.034168,71.06019,0.13538,0.49705,0.06794,0.132248,0.003269,0.007454,0.330148,0.291775,0.009093,0.002831,0.003102,0.002595,0.002348,0.002431,0.002303,0.004083,0.713949,Generated 7
6064,1,1,Steel,0.437486,0.046301,0.55886,0.05627,73.0351593284441,0.03859,0.02976,0.04171,0.03768,0.022394,0.012319,0.030298,0.0155,0.045196,0.03655,0.02958,73.60627,0.13044,0.565868,0.0674,0.126025,0.012152,0.003977,0.330119,0.317473,0.009074,0.004655,0.002484,0.002795,0.002905,0.002964,0.006311,0.002481,0.639093,Generated 10
7459,0,0,Steel,0.409641,0.07311,0.53086,0.045,72.93821486950796,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.047511,0.031618,0.03376,73.0,0.13726,0.531878,0.068,0.13,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.004119,0.003879,0.005769,0.005523,0.00097438,0.002324,0.007633,0.639974,Generated 16
9710,0,0,Steel,0.388422,0.030077,0.58482,0.060846,74.41358119196981,0.04023,0.02877,0.04471,0.03677,0.023436,0.013682,0.031332,0.01485,0.044497,0.037322,0.03069,72.87775,0.1247,0.454179,0.07234,0.130505,0.0112947552083332,0.0126413872420262,0.330226,0.344056,0.008855,0.002547,0.002291,0.004056,0.002829,0.003122,0.00277,0.002497,0.641765,Generated 30
373,0,0,Titanium,0.407,0.07,0.5656,0.04,72.50001674779189,0.075,0.0286,0.05,0.04,0.02335,0.013,0.0318,0.015,0.0442,0.0344,0.0236,72.0,0.0983,0.4394,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.001435,0.006514,0.000566,0.00051259,0.006947,0.006947,0.00097279,0.62298,1_2
8926,1,1,Steel,0.426241,0.067113,0.56554,0.045811,73.07400586695395,0.04011,0.02867,0.0342,0.0354,0.022868,0.012833,0.031081,0.01508,0.047666,0.027149,0.031519,73.01943,0.14365,0.57554,0.06741,0.130208,0.015744,0.017968,0.329906,0.350008,0.009278,0.003192,0.009192,0.005855,0.007616,0.001781,0.005546,0.001567,0.665227,Generated 25
13618,0,0,Steel,0.392296,0.070102,0.56494,0.083821,77.11095189988671,0.03981,0.02774,0.04249,0.03634,0.022249,0.012749,0.031083,0.01477,0.045854,0.034014,0.036515,73.45645,0.13379,0.563518,0.06807,0.1295,0.0112947552083332,0.0126413872420262,0.330659,0.328828,0.008672,0.002871,0.002881,0.006124,0.002358,0.003084,0.003037,0.003789,0.646238,Generated 48
10706,0,0,Steel,0.404162,0.077487,0.56299,0.045,75.66486372075602,0.05665,0.04899,0.04316,0.0365,0.021448,0.012162,0.031247,0.015,0.048137,0.048225,0.043545,73.66702,0.13749,0.574895,0.068,0.13,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.006515,0.000709,0.000598,0.001987,0.007832,0.001008,0.00399,0.658732,Generated 35
12624,0,0,Aluminum,0.358107,-0.030225,0.55834,0.052237,72.57742334591407,0.03976,0.02845,0.04482,0.03592,0.022315,0.015783,0.031609,0.01478,0.041133,0.041027,0.02809,73.06574,0.11505,0.312238,0.06499,0.127633,0.0112947552083332,0.0126413872420262,0.328878,0.333543,0.008475,0.00263,0.002967,0.016619,0.001447,0.005138,0.002557,0.003413,0.564937,Generated 43
2596,1,1,Steel,0.405,0.07065,0.5656,0.045,74.09383,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0458,0.0489,0.0306,70.59383,0.1547,0.5149,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001463,0.000825,0.00887,0.001597,0.006659,0.004421,0.00083918,0.655647,2_3
4080,1,1,Aluminum,0.39438,0.04185,0.56572,0.04457,73.85514,0.04003,0.02861,0.04274,0.03657,0.031847,0.013004,0.028712,0.015,0.049869,0.036462,0.029911,73.11649,0.1234,0.32054,0.06797,0.129984,0.000178,2e-06,0.330002,0.350568,0.010791,0.005716,0.00081,0.003956,0.008742,0.00078826,0.00493,0.004998,0.638501,Generated 0
12261,0,0,Aluminum,0.398876,0.102152,0.56852,0.058231,77.85413545595091,0.04679,0.03435,0.04447,0.0436,0.027021,0.018943,0.031606,0.01483,0.075475,0.035576,0.029242,71.4579,0.15021,0.478859,0.0683,0.127806,0.0112947552083332,0.0126413872420262,0.329732,0.334608,0.00911,0.001845,0.002438,0.002111,0.004053,0.007235,0.001728,0.007828,0.673189,Generated 41
9079,1,1,Aluminum,0.402742,0.071325,0.56594,0.092302,69.85719162197147,0.04035,0.02625,0.04384,0.04515,0.024491,0.013508,0.03467,0.01517,0.062993,0.044544,0.042969,71.5552,0.13356,0.562508,0.06778,0.136087,0.016228,0.019504,0.374215,0.298229,0.010703,0.004558,0.001004,0.001698,0.001118,0.004743,0.0039,0.002902,0.678752,Generated 26
7116,1,1,Steel,0.389545,0.012254,0.56682,0.057172,74.11335130732128,0.0404,0.03146,0.04872,0.0474,0.035656,0.019983,0.03448,0.01523,0.051149,0.072081,0.034998,72.90224,0.12651,0.304978,0.07287,0.133971,0.015661,0.01743,0.330107,0.30182,0.008661,0.001393,0.002438,0.000358,0.007816,0.003182,0.003017,0.003383,0.582573,Generated 15
8686,1,1,Titanium,0.347729,0.033785,0.56255,0.06156,73.15175623975323,0.04017,0.0426,0.0761,0.03762,0.033317,0.014065,0.05503,0.01574,0.044847,0.052853,0.023628,71.71788,0.1304,0.467652,0.06993,0.129729,0.018068,0.018364,0.329585,0.402582,0.008685,0.002964,0.003031,0.00137,0.002154,0.003062,0.001024,0.00042592,0.646733,Generated 23
8772,0,0,Aluminum,0.423235,0.038938,0.56502,0.047583,73.12488451916158,0.04959,0.0305,0.04523,0.04083,0.0382,0.015263,0.031368,0.01473,0.057557,0.156007,0.036935,72.87186,0.11878,0.495447,0.06801,0.129635,0.0112947552083332,0.0126413872420262,0.329373,0.299631,0.009416,0.005346,0.005456,0.002688,0.003352,0.005733,0.002438,0.007706,0.646322,Generated 24
4199,1,1,Steel,0.3866,0.06368,0.56558,0.04507,73.56027,0.03999,0.02859,0.04506,0.03654,0.025953,0.013006,0.03498,0.01501,0.041027,0.034207,0.023288,71.06421,0.1144,0.59242,0.06802,0.130012,0.015919,0.018076,0.329937,0.350651,0.008996,0.005858,0.005036,0.002189,0.002601,0.003062,0.000617,0.00675,0.604448,Generated 0
12861,0,0,Steel,0.4009,0.062564,0.56063,0.026529,73.0745788247491,0.03836,0.02597,0.04565,0.03477,0.023149,0.013675,0.030994,0.01691,0.041385,0.037343,0.026471,76.67362,0.11706,0.483544,0.06415,0.127945,0.0112947552083332,0.0126413872420262,0.327256,0.307046,0.008517,0.001547,0.000625,0.00189,0.00063852,0.001473,0.008206,0.01195,0.636276,Generated 44
9325,0,0,Aluminum,0.405271,0.019822,0.54844,0.04546,69.0519567366946,0.03656,0.02408,0.03254,0.02844,0.022537,0.012504,0.026039,0.01477,0.037133,0.032875,0.024549,73.56149,0.18377,0.470336,0.06236,0.142154,0.0112947552083332,0.0126413872420262,0.335111,0.321021,0.007198,0.000533,0.002948,0.004004,0.0004328,0.003945,0.002156,0.001314,0.608881,Generated 28
8404,1,1,Titanium,0.392032,0.066756,0.536,0.173262,75.24087495235922,0.04003,0.02882,0.04546,0.03599,0.028663,0.014522,0.032173,0.01501,0.044506,0.017754,0.030318,75.82555,0.1028,0.570421,0.06802,0.120041,0.015883,0.017743,0.330054,0.349996,0.008863,0.001042,0.00098,0.003368,0.003429,0.001838,0.003297,0.003799,0.645932,Generated 22
13312,0,0,Steel,0.406016,0.067422,0.55664,0.05389,72.56292751369726,0.03882,0.04051,0.05067,0.03565,0.034932,0.020836,0.035123,0.01472,0.042937,0.049645,0.0295,71.00248,0.12313,0.482369,0.0683,0.130403,0.0112947552083332,0.0126413872420262,0.329787,0.360861,0.008744,0.002213,0.001669,0.002256,0.008246,0.002073,0.00187,0.002691,0.664296,Generated 46
1064,0,0,Steel,0.415,0.068,0.5656,0.06,72.3,0.04,0.03175,0.045,0.0365,0.0165,0.014,0.0349,0.015,0.0426,0.0485,0.0307,72.5,0.1649,0.5735,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.009536,0.002167,0.002746,0.009934,0.007557,0.003637,0.00059638,0.636717,1_6
3293,0,0,Steel,0.4235,0.024,0.5656,0.075,73.10001815085289,0.04,0.0287,0.037,0.03655,0.022,0.0135,0.03,0.015,0.0386,0.0751,0.0303,70.5,0.109,0.457,0.068,0.135,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.000613,0.004363,0.003916,0.005829,0.0005309,0.0027,0.009898,0.663501,1_18
12363,0,0,Steel,0.405168,0.045446,0.56414,0.057795,72.42220907921313,0.04024,0.02967,0.04728,0.03823,0.023357,0.013368,0.030945,0.01484,0.045521,0.045857,0.04747,72.78862,0.19974,0.528173,0.06874,0.129679,0.0112947552083332,0.0126413872420262,0.329584,0.295171,0.009076,0.00262,0.002118,0.003074,0.003094,0.003257,0.006714,0.003162,0.684243,Generated 42
4843,0,0,Titanium,0.39875,0.04867,0.5656,0.0409,73.29492,0.04,0.02926,0.04459,0.03999,0.025052,0.015461,0.0318,0.015,0.041023,0.041614,0.029648,71.76955,0.1107,0.46962,0.068,0.132051,0.0112947552083332,0.0126413872420262,0.33,0.329492,0.009,0.002619,0.002783,0.002542,0.001562,0.00074088,0.00828,0.003449,0.644135,Generated 3
3796,1,1,Steel,0.37,0.035,0.5501,0.045,74.0,0.04,0.0286,0.037,0.0365,0.02335,0.013,0.0286,0.015,0.061,0.0328,0.0356,73.0,0.1674,0.565,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.007629,0.001782,0.005727,0.005727,0.003353,0.001681,0.004287,0.648774,2_8
11148,1,1,Titanium,0.33454,-0.02375,0.62611,0.02031,67.54017,0.04276,0.03266,0.04602,0.04611,0.032008,0.020916,0.037855,0.01368,0.06977,0.1212,0.024434,74.96182,0.11652,0.5856,0.07677,0.136876,0.01582,0.01572,0.33,0.316462,0.0106,0.003975,0.003537,0.000946,0.008355,0.006968,0.001009,0.007301,0.568366,Generated 36
5127,1,1,Titanium,0.43014,0.0699,0.5876,0.045,73.9912,0.04,0.0286,0.04477,0.03637,0.02335,0.013,0.031751,0.015,0.047359,0.047504,0.031552,71.53527,0.1738,0.57821,0.068,0.120176,0.016,0.018,0.33,0.35,0.009,0.001124,0.005781,0.003185,0.00089158,0.001369,0.005477,0.007091,0.659484,Generated 4
1004,1,0,Steel,0.67133,0.07,0.5656,0.045,50.6,0.04,0.0302,0.045,0.0365,0.026,0.013,0.0318,0.015,0.035,0.05,0.065,63.5,0.15,0.425,0.068,0.135,0.016,0.0177589703095392,0.33,0.3,0.009,0.006887,0.000673,0.007607,0.001163,0.001258,0.002313,0.003363,0.909903,2_1
12535,0,0,Aluminum,0.353626,-0.038054,0.55933,0.051859,72.02457636939235,0.03885,0.02899,0.04566,0.03813,0.025805,0.017433,0.031138,0.01474,0.039297,0.047387,0.02864,71.53651,0.10831,0.276472,0.06606,0.126464,0.0112947552083332,0.0126413872420262,0.327882,0.289415,0.008643,0.002354,0.002413,0.013773,0.00021881,0.002803,0.002215,0.002605,0.565405,Generated 43
