,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,Material,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
13646,1.0,1.0,0.459862,0.047355,0.57972,0.063359,72.53978001877397,0.03937,0.02799,0.04054,0.03595,0.019996,0.012388,0.028808,0.01481,0.04464,0.041526,0.036768,71.30013,0.13421,0.499304,0.06899,0.14237,0.016116,0.018548,Steel,0.331717,0.342242,0.008878,0.005431,0.001395,0.001158,0.002556,0.002726,0.005819,0.007527,0.679939
1239,0.0,0.0,0.415,0.07,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0462,0.0317,0.0312,73.5,0.1509,0.6017,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0065381440597189,0.0016897835359944,0.0015706074267606,0.0008736248062022,0.0050026525448031,0.0038446074298222,0.0009835166350315,0.6594350764251882
4486,1.0,1.0,0.405,0.073,0.5656,0.11,74.0,0.04,0.0286,0.06,0.039475,0.02335,0.013,0.0318,0.015,0.0632,0.0377,0.0394,73.0,0.1606,0.5177,0.068,0.142,0.016,0.018,Titanium,0.33,0.35,0.009,0.00279488186969,0.0027583288349275,0.0048371456404038,0.0038784983606191,0.0053586817141881,0.001248333093761,0.0009706536521127,0.6505754744587128
4443,1.0,1.0,0.425,0.065,0.611,0.015,72.0,0.051,0.0286,0.038,0.0365,0.02335,0.013,0.029,0.015,0.045,0.012,0.049,73.0,0.1929,0.605,0.068,0.142,0.016,0.018,Steel,0.33,0.36,0.009,0.0019775270998949,0.0020722924151835,0.0013284016227514,0.0073336987600488,0.0019317821416238,0.0078671233097306,0.0011145438791253,0.6730267670985423
766,0.0,0.0,0.415,0.08,0.5656,0.045,74.5,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.0465,0.049,0.0335,73.0,0.1256,0.509,0.068,0.13,0.0158425319267067,0.0177455382843988,Titanium,0.33,0.3,0.009,0.000502015345598,0.0060085229809324,0.0016585608139998,0.0007110676295193,0.0060703622218011,0.0039747000517344,0.0007594479134394,0.6667154903255162
4513,1.0,1.0,0.39177,0.04562,0.56569,0.03497,73.75469,0.03999,0.02684,0.0294,0.03241,0.021505,0.018448,0.028467,0.01502,0.034274,0.028369,0.029868,74.66784,0.11117,0.33379,0.06805,0.130029,-2.8e-05,7.1e-05,Aluminum,0.330015,0.300381,0.00717,0.00076,0.002709,0.000814,0.001235,0.001525,0.000864,0.004649,0.625212
14835,0.0,0.0,0.409026,0.03009,0.5845,0.050745,70.71341975101495,0.03974,0.02888,0.05331,0.03574,0.022673,0.016883,0.032816,0.01477,0.058487,0.051017,0.020697,66.01799,0.10307,0.305024,0.07068,0.130125,0.0112947552083332,0.0126413872420262,Steel,0.329072,0.358882,0.008981,0.002139,0.002675,0.001925,0.003754,0.004837,0.002712,0.001362,0.682669
2532,1.0,1.0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.0038054421220182,0.0005741202728179,0.0007191744330491,0.0006167810779195,0.0009921865174119,0.0055097014261859,0.002304135459176,0.6587420739449726
740,0.0,0.0,0.37883,0.0,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.001261180838725,0.0055664068352672,0.0015009779820446,0.0030691678750717,0.0018259980425392,0.0070548608184347,0.000768106295244,0.5941404658196048
3662,1.0,1.0,0.43,0.0674974984333176,0.583,0.06,71.99966249208262,0.04,0.0303,0.05,0.0365,0.021,0.0145,0.0286,0.015,0.0528999999999999,0.0509,0.0282,73.49966249208262,0.1454,0.555,0.068,0.142,0.016,0.018,Steel,0.33,0.35,0.009,0.0036340773060911,0.0007754442323605,0.0056691219798458,0.0058033678364638,0.0062254821032329,0.0011543662381064,0.0014084458015919,0.6642685916693406
11515,1.0,1.0,0.37209,0.02471,0.6252,0.15106,76.66509,0.04901,0.03709,0.04511,0.0491,0.035371,0.021219,0.038791,0.01278,0.033742,0.057819,0.042777,74.47256,0.1182,0.6753,0.06867,0.128674,0.01566,0.01792,Steel,0.33,0.326003,0.008669,0.009271,0.00323,0.006851,0.006576,0.003972,0.004323,0.008105,0.711062
2322,0.0,0.0,0.425,0.053,0.504,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0489,0.0349,71.8,0.1008,0.4589,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.35,0.009,0.0015031751590257,0.0009734974763932,0.0008263894270983,0.0027623665601273,0.0011842975097406,0.004265363695334,0.0026866506964037,0.6244759500015887
14432,0.0,0.0,0.413083,0.016705,0.56075,0.036028,70.78841992639758,0.03896,0.04366,0.05328,0.05161,0.036939,0.017667,0.030955,0.0147,0.048291,0.10181,0.025252,65.69709,0.08961,0.27245,0.06785,0.127939,0.0112947552083332,0.0126413872420262,Aluminum,0.3281,0.313087,0.009061,0.009464,0.002877,0.002353,0.00716,0.001645,0.000591,0.002162,0.604749
4809,1.0,1.0,0.31574,0.06354,0.56566,0.0205,73.50025,0.0398,0.02816,0.03365,0.03583,0.013014,0.012761,0.02666,0.01467,0.036452,0.024889,0.022499,67.00769,0.07563,0.43689,0.07314,0.130611,0.015459,0.012896,Steel,0.329864,0.35121,0.009463,0.001441,0.000511,0.002263,0.001706,0.002911,2.6e-05,0.005519,0.614029
3808,1.0,1.0,0.515,0.025,0.5656,0.011,65.0,0.043,0.0286,0.034,0.0365,0.025,0.01525,0.029,0.0075,0.0419,0.0241,0.0384,67.0,0.1347,0.5491,0.068,0.11,0.016,0.015,Steel,0.33,0.3875,0.00075,0.0009262659495353,0.0005691035192638,0.0057568660094209,0.0005040388144319,0.001894008926243,0.0096904004887922,0.00455557449672,0.6570483850316882
8067,0.0,0.0,0.411077,0.03677,0.5656,0.054115,72.3038359987391,0.03635,0.03079,0.04286,0.0365,0.02335,0.013,0.034352,0.015,0.042927,0.049803,0.031792,71.0,0.10182,0.47829,0.07104,0.133038,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.319617,0.009,0.001252,0.006122,0.004458,0.005499,0.00259,0.005374,0.002631,0.641645
1110,0.0,0.0,0.38793,0.0,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.026,0.018,0.0318,0.015,0.0547,0.0404,0.0191,72.0,0.1,0.2804,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0041393587054717,0.0005355840392867,0.0031075664674431,0.002846454940761,0.0011938638254886,0.000840408314678,0.0096974904458234,0.6523796014803487
3402,1.0,0.0,0.381,0.0550024768284058,0.4938999999999999,0.1,75.00037641482155,0.04,0.0305,0.045,0.05,0.025,0.016,0.03,0.015,0.065,0.025,0.035,72.00037641482155,0.1,0.5,0.068,0.12,0.016,0.0177455382843988,Aluminum,0.33,0.35,0.01,0.0017386766076939,0.0053469369066889,0.0019093080274139,0.004433948911067,0.0061530556153879,0.0075957298834096,0.0039907208402403,0.6190642314588003
1005,0.0,0.0,0.38,-0.02,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02585,0.019,0.0318,0.015,0.0414,0.0282,0.0345,73.5,0.12,0.4482,0.068,0.12,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0010443058733497,0.0017759478352481,0.0040406490517458,0.0005649563943379,0.0049012469000164,0.0016996995074551,0.0047321677923081,0.5962262434397613
6524,1.0,1.0,0.437253,0.087526,0.56042,0.048479,73.04358180803251,0.03968,0.02881,0.04116,0.03859,0.022801,0.013253,0.030002,0.01531,0.045794,0.041439,0.029577,71.51861,0.13544,0.494129,0.06896,0.130272,0.012084,0.007516,Steel,0.330271,0.335162,0.009087,0.007574,0.002595,0.005524,0.003151,0.002589,0.002793,0.005972,0.647332
5929,1.0,1.0,0.390524,0.077915,0.57246,0.077741,76.67670718695706,0.0329,0.02104,0.04234,0.03176,0.022143,0.01135,0.029581,0.01577,0.044098,0.042603,0.027768,75.00049,0.12642,0.497555,0.06838,0.127586,0.001963,-0.000769,Titanium,0.329685,0.35391,0.009103,0.00308,0.002338,0.003798,0.01053,0.002785,0.001994,0.007394,0.632757
6440,1.0,1.0,0.39582,0.03742,0.56147,0.05515,71.85381,0.03931,0.02985,0.04783,0.04311,0.031239,0.022377,0.031664,0.01523,0.048858,0.042352,0.030703,69.96247,0.12116,0.41919,0.06853,0.130055,-0.001004,0.00262,Steel,0.330194,0.301351,0.008608,0.00681,0.00246,0.002582,0.007139,0.00255,0.002268,0.007608,0.637681
7190,1.0,1.0,0.4191,0.04357,0.56661,0.058,72.99391,0.03915,0.03953,0.05155,0.0364,0.02412,0.014196,0.030233,0.01497,0.047874,0.057344,0.025662,70.70498,0.1515,0.44069,0.06792,0.135275,-2.4e-05,-0.000179,Titanium,0.329985,0.35,0.008711,0.001748,0.001439,0.003212,0.003847,0.002484,0.003018,0.00057027,0.682335
7840,1.0,1.0,0.398749,0.053187,0.5656,0.064917,74.3626452439827,0.04,0.02909,0.03247,0.0365,0.023135,0.01292,0.0286,0.015,0.043142,0.043977,0.030188,74.26099,0.11835,0.562383,0.068,0.13,0.015976,0.017962,Steel,0.33,0.35,0.009,0.000823,0.002925,0.006028,0.001212,0.006613,0.000997,0.00117,0.620452
7464,1.0,1.0,0.40561,0.07225,0.56545,0.04591,75.71219,0.03983,0.02996,0.05766,0.03723,0.023084,0.010886,0.028986,0.01465,0.054581,0.018416,0.022274,72.93798,0.11067,0.50117,0.06798,0.130394,0.015669,0.017347,Titanium,0.330358,0.349991,0.009095,0.002384,0.002032,0.003884,0.002457,0.001503,0.001391,0.002256,0.628054
11860,1.0,1.0,0.334541,-0.02375,0.62611,0.020309,67.54015029846242,0.04276,0.03266,0.04602,0.04611,0.032008,0.020916,0.037855,0.01368,0.06977,0.1212,0.024434,74.96182,0.11652,0.585603,0.07677,0.136876,0.015824,0.015718,Titanium,0.33,0.316462,0.0106,0.003975,0.003537,0.000946,0.008355,0.006968,0.001009,0.007301,0.568366
11297,1.0,1.0,0.424745,0.07,0.59362,0.06367,73.57797954355104,0.04,0.02934,0.04711,0.04146,0.031592,0.013,0.0318,0.015,0.056103,0.055192,0.032071,73.0,0.14282,0.555206,0.068,0.13289,0.016,0.018,Titanium,0.33,0.35,0.009,0.00462,0.005177,0.002343,0.00098972,0.005917,0.005914,0.003829,0.653641
10817,0.0,0.0,0.400609,0.037145,0.5656,0.047635,70.05050758204861,0.04,0.03044,0.04763,0.0365,0.023043,0.016074,0.0318,0.015,0.047704,0.045223,0.023373,69.48965,0.11865,0.387386,0.068,0.134391,0.0112947552083332,0.0126413872420262,Steel,0.33,0.306086,0.009,0.000797,0.002133,0.008924,0.001808,0.003415,0.001897,0.001345,0.623248
11172,0.0,0.0,0.404162,0.077487,0.56299,0.045,75.66486372075602,0.05665,0.04899,0.04316,0.0365,0.021448,0.012162,0.031247,0.015,0.048137,0.048225,0.043545,73.66702,0.13749,0.574895,0.068,0.13,0.0112947552083332,0.0126413872420262,Steel,0.33,0.35,0.009,0.006515,0.000709,0.000598,0.001987,0.007832,0.001008,0.00399,0.658732
4833,1.0,1.0,0.41876,0.06882,0.56653,0.05338,71.59349,0.03991,0.03799,0.04424,0.04964,0.022951,0.014488,0.032186,0.01522,0.063089,0.043087,0.036209,73.01291,0.2601,0.47302,0.06892,0.130047,-0.000304,0.000105,Titanium,0.330422,0.300091,0.00928,0.000569,0.000681,0.000401,0.00037645,0.002269,0.001327,0.006608,0.650459
10139,0.0,0.0,0.408405,0.050815,0.58303,0.065509,74.54255399165376,0.04038,0.02916,0.04168,0.0376,0.025324,0.014388,0.032341,0.01467,0.047758,0.042642,0.038284,71.92161,0.15447,0.561112,0.07038,0.129914,0.0112947552083332,0.0126413872420262,Steel,0.330224,0.331245,0.010117,0.00144,0.0057,0.003121,0.002719,0.005831,0.004146,0.004938,0.683798
4044,0.0,0.0,0.44,0.06,0.5656,0.05,73.5,0.04,0.0286,0.05,0.0365,0.02135,0.015,0.0327,0.015,0.0448,0.0508,0.0241,69.0,0.105,0.43,0.073,0.142,0.0158425319267067,0.0177455382843988,Titanium,0.33,0.35,0.009,0.0011376035296614,0.0025506987650569,0.0026418345595081,0.0038643409827744,0.0007868704852188,0.0053002145281209,0.003955849291705,0.6916308742456517
5484,1.0,1.0,0.41157,0.07328,0.56192,0.06175,72.68622,0.04,0.0286,0.05223,0.0365,0.024434,0.014971,0.033836,0.015,0.054177,0.039014,0.028911,73.55866,0.13659,0.53347,0.068,0.13,0.01051,0.011824,Titanium,0.33,0.332845,0.009,0.003888,0.001278,0.004796,0.00494,0.002951,0.001966,0.005678,0.669888
5037,1.0,1.0,0.41928,0.05856,0.57056,0.03141,72.35729,0.04,0.02908,0.03906,0.0365,0.020285,0.013428,0.0286,0.009282,0.038176,0.025812,0.027199,70.99828,0.12953,0.54128,0.06943,0.133423,0.014213,0.018,Steel,0.33,0.35,0.012216,0.002487,0.002441,0.002974,0.005959,0.001531,0.001039,0.002884,0.632731
2303,0.0,0.0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.0486,0.0348,73.0,0.145,0.5146000000000001,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.35,0.009,0.000596811934529,0.0020936202839825,0.0014271103522774,0.0016713467461864,0.0095287544975731,0.0058288905972671,0.0007972979961941,0.6456411289429118
7100,1.0,1.0,0.4096,0.06787,0.5467,0.04385,73.46573,0.04015,0.02959,0.04543,0.03791,0.024995,0.013408,0.03226,0.01506,0.046069,0.049561,0.031697,73.06367,0.1533,0.54837,0.06774,0.130167,-7.5e-05,-4.1e-05,Titanium,0.33008,0.349803,0.008508,0.002235,0.003212,0.005003,0.001915,0.002521,0.001508,0.002475,0.662512
10659,0.0,0.0,0.454966,0.067175,0.5654,0.070457,74.33027312855779,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.051083,0.118279,0.025015,72.5,0.11953,0.404157,0.068,0.13,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.316971,0.009,0.001104,0.003163,0.005243,0.004043,0.003219,0.005211,0.001372,0.622849
3552,1.0,1.0,0.415,0.0725,0.579,0.055,73.0,0.04,0.0286,0.0317,0.0318,0.02335,0.013,0.0286,0.015,0.0407999999999999,0.0326,0.0426,72.5,0.1574,0.4986,0.07,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.0037364937841384,0.0005216663125556,0.0080416466385738,0.001001665156394,0.0007586152028288,0.0011696637576392,0.0067667993117463,0.6566812660070134
13584,0.0,0.0,0.376193,0.004467,0.55912,0.058599,72.6987758069228,0.04036,0.02828,0.04567,0.03734,0.022445,0.013411,0.034516,0.01486,0.041487,0.039221,0.027143,71.88324,0.12277,0.389246,0.06863,0.128798,0.0112947552083332,0.0126413872420262,Steel,0.329889,0.346805,0.008841,0.001709,0.001482,0.002588,0.004555,0.003057,0.001339,0.002013,0.611901
11420,1.0,1.0,0.34606,-0.02323,0.58219,0.17529,68.99635,0.04598,0.03765,0.05359,0.04694,0.019217,0.016798,0.034274,0.01145,0.053052,0.022031,0.041934,71.80022,0.11376,0.47008,0.08982,0.137626,0.01545,0.01573,Titanium,0.33,0.318801,0.007814,0.002841,0.00141,0.006371,0.005264,0.003111,0.001108,0.002939,0.568162
933,0.0,0.0,0.4,0.045,0.5656,0.045,74.0,0.04,0.0257,0.032,0.0365,0.02335,0.013,0.029,0.015,0.0487999999999999,0.0372,0.0385,73.0,0.1492,0.5672,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0005363680434072,0.0097686759474825,0.00317650435276,0.00317650435276,0.0008173729064361,0.0018113664962462,0.0007799946867315,0.6289664018462067
7457,1.0,1.0,0.43865,0.06783,0.59404,0.05665,66.29204,0.04085,0.029,0.0495,0.03756,0.023984,0.029793,0.037195,0.01475,0.047428,0.046919,0.025452,67.33074,0.11377,0.56129,0.06851,0.134878,0.015376,0.018197,Titanium,0.330967,0.35042,0.008098,0.002114,0.007874,0.007126,0.01066,0.00092021,0.006002,0.002767,0.674487
2286,0.0,0.0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0486,0.034,73.0,0.145,0.5146000000000001,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.35,0.009,0.0037721895681642,0.0005182437627104,0.001704679292694,0.0014115395214359,0.0077132930527865,0.0009330653072306,0.0006378847482424,0.6536386402787728
13126,0.0,0.0,0.368944,-0.010229,0.56004,0.059646,71.72606535812919,0.0374,0.02728,0.04311,0.03449,0.02188,0.014868,0.031368,0.01472,0.042905,0.042047,0.046677,71.53744,0.14867,0.347896,0.06405,0.129058,0.0112947552083332,0.0126413872420262,Steel,0.329007,0.355388,0.008815,0.002007,0.002211,0.011819,0.001838,0.01444,0.003977,0.003171,0.589444
2029,0.0,0.0,0.39,0.02,0.5656,0.045,73.0,0.04,0.027,0.0338,0.0353,0.02485,0.014,0.0286,0.015,0.0438,0.1148,0.0261999999999999,73.0,0.1,0.47,0.068,0.135,0.0158425319267067,0.0177455382843988,Titanium,0.33,0.35,0.009,0.0005247275497834,0.0017981668534883,0.0079713774610775,0.0023466529419655,0.0006235848504563,0.000541888300671,0.0020096035897194,0.6278564838330443
11231,0.0,0.0,0.431177,0.055588,0.60637,0.047794,74.32356952235477,0.04,0.03297,0.0413,0.04125,0.024916,0.017868,0.033715,0.015,0.059601,0.066433,0.026679,67.41165,0.1404,0.472629,0.073,0.145353,0.0112947552083332,0.0126413872420262,Steel,0.33,0.35,0.009,0.002188,0.001838,0.002385,0.005056,0.00062418,0.007053,0.003879,0.728994
2231,0.0,1.0,0.43,0.05,0.5656,0.055,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,71.0,0.165,0.55,0.068,0.13,0.0158425319267067,0.018,Steel,0.33,0.35,0.009,0.0013890090913909,0.0083594865299049,0.0009371688559494,0.0041001884432974,0.0044307071953433,0.0055664068352672,0.0064432027845616,0.6205417518575174
4422,1.0,1.0,0.4,0.065,0.62,0.045,73.5,0.04,0.0286,0.0275,0.0365,0.0181,0.013,0.0285,0.015,0.035,0.0292,0.025,74.5,0.2014,0.6392,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.0016410646984044,0.0051587084027061,0.0018420945554926,0.0070034512098865,0.0020407072980957,0.0053586817141881,0.0060592730098851,0.6684513320730989
6964,1.0,0.0,0.42653,0.07051,0.56401,0.04549,73.14007,0.03939,0.0273,0.04398,0.03469,0.024036,0.013222,0.028738,0.015,0.045887,0.049432,0.046947,72.19059,0.15824,0.61125,0.06816,0.130165,0.015868,0.0126413872420262,Steel,0.330112,0.349896,0.008632,0.00052,0.002881,0.003972,0.00306,0.001028,0.003905,0.003382,0.659039
9655,0.0,0.0,0.381247,0.083096,0.61058,0.060271,72.90400928913864,0.03885,0.03961,0.05411,0.05663,0.022119,0.013248,0.035093,0.0171,0.06528,0.027725,0.047558,73.9115,0.2655,0.503953,0.06505,0.128262,0.0112947552083332,0.0126413872420262,Aluminum,0.334141,0.341563,0.009341,0.001929,0.001069,0.006835,0.001694,0.003061,0.0029,0.002369,0.619542
7683,0.0,0.0,0.399221,0.051742,0.5656,0.070779,74.60483450398449,0.04,0.0286,0.04368,0.0365,0.02335,0.013,0.030957,0.015,0.042196,0.02923,0.031285,74.20967,0.10945,0.552369,0.068,0.13,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.35,0.009,0.001208,0.001756,0.00344,0.002094,0.001177,0.001215,0.003406,0.627868
12763,0.0,0.0,0.397299,0.023665,0.55966,0.054835,77.33841614455365,0.04033,0.0456,0.04215,0.05928,0.023536,0.019488,0.032985,0.01492,0.038204,0.084758,0.030825,73.36196,0.11876,0.4812,0.06808,0.128497,0.0112947552083332,0.0126413872420262,Aluminum,0.328592,0.293417,0.009057,0.002793,0.002567,0.012187,0.001378,0.002039,0.002446,0.004849,0.608587
13844,0.0,0.0,0.355467,-0.035412,0.55817,0.03257,69.40403930180251,0.03855,0.02831,0.04705,0.03985,0.032209,0.017814,0.031027,0.01454,0.043641,0.048913,0.03153,65.15703,0.07474,0.075724,0.06794,0.127829,0.0112947552083332,0.0126413872420262,Steel,0.337112,0.334728,0.008086,0.001259,0.009672,0.022196,0.002491,0.001609,0.00709,0.00185,0.536275
11685,1.0,1.0,0.346062,-0.023229,0.58219,0.175292,68.99632253478741,0.04598,0.03765,0.05359,0.04694,0.019217,0.016798,0.034274,0.01145,0.053052,0.022031,0.041934,71.80022,0.11376,0.470076,0.08982,0.137626,0.015446,0.01573,Titanium,0.33,0.318801,0.007814,0.002841,0.00141,0.005845,0.005264,0.003111,0.001108,0.002939,0.568162
8139,0.0,0.0,0.418303,0.053512,0.5656,0.192559,73.31848695813629,0.04,0.03265,0.045,0.03535,0.025796,0.013457,0.029076,0.015,0.050245,0.170058,0.043565,72.11612,0.11644,0.67363,0.068,0.13,0.0112947552083332,0.0126413872420262,Steel,0.33,0.342559,0.009,0.003572,0.000773,0.005842,0.002737,0.002606,0.0018,0.00099103,0.638671
11822,1.0,1.0,0.434037,-0.024044,0.59093,0.15188,75.84723618694618,0.0359,0.03748,0.04061,0.04353,0.023959,0.021439,0.032964,0.01274,0.036932,0.165909,0.040474,64.77457,0.1098,0.302211,0.08849,0.121463,0.013977,0.015232,Steel,0.33,0.344794,0.011354,0.008331,0.008372,0.006789,0.008652,0.006317,0.005368,0.008433,0.607092
8816,1.0,1.0,0.404906,0.069763,0.5657,0.04441,73.9820866764568,0.04007,0.02798,0.03357,0.03561,0.024143,0.013615,0.030276,0.01504,0.044505,0.048035,0.039257,72.88004,0.09705,0.525264,0.06801,0.129913,0.015968,0.018025,Steel,0.330011,0.350069,0.00882,0.003333,0.001674,0.003174,0.00105,0.002371,0.004422,0.00279,0.63925
864,0.0,0.0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.055,0.0494,0.0332999999999999,73.0,0.145,0.5154,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0014566369295763,0.0037038437117425,0.0067076699513939,0.0079017223067444,0.0044664968036716,0.0033335986918007,0.0006402216992108,0.6130772065686128
7513,1.0,1.0,0.373991,0.032786,0.56566,0.041487,78.5273035694501,0.03957,0.02711,0.04482,0.03761,0.014351,0.01051,0.033057,0.01467,0.057706,0.02506,0.031879,73.3406,0.20834,0.537393,0.06789,0.119331,0.01518,0.018685,Steel,0.330428,0.350943,0.008754,0.004016,0.00106,0.001572,0.002044,0.004797,0.001759,0.002052,0.626634
1094,0.0,0.0,0.405,0.07,0.5656,0.06,73.5,0.04,0.038,0.045,0.0485,0.02335,0.013,0.0318,0.015,0.0499,0.0491,0.0326,73.0,0.145,0.4991,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0030962231617184,0.0072219212269528,0.0092337447240864,0.0009551604662155,0.0007885988845878,0.0037174130926896,0.0008559161034728,0.6429971834772233
2781,1.0,1.0,0.4196,0.07,0.5656,0.0155,73.0,0.0477999999999999,0.0286,0.0358,0.0365,0.02335,0.0108,0.0318,0.015,0.0415,0.0154,0.0249,73.0,0.11,0.5354,0.068,0.136,0.007,0.0108,Steel,0.33,0.388,0.0095,0.0040053412226185,0.002898979673399,0.0017527209920451,0.0080357672897416,0.0043536130662795,0.0009792101449022,0.0016873135953051,0.6284606537516827
4892,1.0,1.0,0.41993,0.06735,0.57506,0.04584,72.88069,0.03982,0.02997,0.0452,0.03649,0.021653,0.011964,0.032646,0.01437,0.047764,0.042479,0.031734,72.11483,0.16542,0.58343,0.06816,0.130192,0.015844,0.017477,Steel,0.329844,0.350451,0.009645,0.001875,0.001025,0.001511,0.003938,0.001324,0.002046,0.002634,0.684335
10462,1.0,1.0,0.434491,0.047527,0.56625,0.079196,71.58242483888989,0.03851,0.03167,0.04405,0.02825,0.020871,0.010239,0.032326,0.01394,0.044717,0.05188,0.023225,69.60865,0.11029,0.487209,0.06449,0.131538,0.014234,0.016708,Steel,0.332233,0.363745,0.010869,0.003152,0.006024,0.004492,0.001157,0.008238,0.004583,0.00309,0.63284
8158,1.0,1.0,0.41638,0.06,0.5656,0.035911,73.2721346725102,0.03983,0.0286,0.03373,0.0365,0.019396,0.011182,0.028892,0.015,0.036912,0.031242,0.030183,72.36329,0.12268,0.560073,0.068,0.133646,0.01326,0.013434,Steel,0.33,0.356349,0.009,0.001889,0.008639,0.00068,0.00183,0.004712,0.001472,0.009458,0.641897
358,0.0,0.0,0.416,0.04,0.5656,0.072,73.0,0.035,0.0377,0.045,0.04495,0.0222,0.0185,0.0254,0.015,0.045,0.07,0.03,71.0,0.1165,0.435,0.068,0.135,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.0112,0.0019431182069699,0.0049553130350651,0.0019431182069699,0.0014673295341369,0.0017694652323956,0.0019431182069699,0.000523960560463,0.6516632531085947
6820,1.0,1.0,0.420717,0.070845,0.56536,0.045898,73.02450231345466,0.04,0.02857,0.04502,0.03645,0.02339,0.013025,0.031767,0.015,0.048901,0.048935,0.041642,73.19357,0.13828,0.581364,0.068,0.129989,-3.8e-05,-3e-06,Steel,0.330005,0.34998,0.008992,0.001061,0.000591,0.000673,0.00081494,0.00091154,0.001004,0.001106,0.658567
