,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
4062,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,7.732905009725005,0.3723517258865533,1.7809438981221402,1.0919153502401537,1.7146988391957672,2.5709179853757216,0.3490744713092705,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4063,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,0.8608646141502989,1.6822403713202825,0.9008203556035679,0.6289525372222479,0.09281801522763204,1.119256320691479,0.8118227412330895,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4064,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,4.7766470318288645,1.8797067087032064,7.2948987734921475,1.8215152829729406,8.491530940011682,1.5639582921421429,1.18782515221011,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4065,390.0,70.0,534.24567,73.0,95.7,120.0,487.0,74.0,631.6567,45.0,40.0,34.3,36.5,45.0,26.5,15.0,9.0,28.1,15.9,40.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.4552027324888406,1.3186538366404086,1.3137762832423263,1.110557878557427,0.5269896524376415,1.7367066921187932,0.7709509319093094,674.0,52.0,674.0,52.0,1.0,68.0,45.0,690.0,31.8,0.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,51.0,204.0,1.0,1.0,80.0,80.0,298.0,750.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4066,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,1.7878292570410161,1.939106226842977,1.3172329520177226,1.1203771718149598,2.2480246706690092,0.7400219983643221,1.0455679975517915,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,153.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4067,405.0,70.0,560.8606,72.0,114.5,45.0,550.0,74.0,640.65674,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.0,47.4,49.2,330.0,350.0,16.0,18.0,1.0,1.0,120.0,14.742534447630268,3.1065586252039883,5.046151815812343,3.2937497385726906,4.64696665430804,22.607161321897863,2.3680468559517682,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,280.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4068,420.0,61.0,569.88226,68.4,99.5,80.0,470.0,68.9,722.99493,45.0,44.0,28.6,36.5,23.35,13.0,15.0,9.0,28.0,80.0,44.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.590062522722,0.8475165913209693,1.0657967041118077,1.2036092683673991,1.615637766545944,0.8631791552618292,0.7394460098365617,770.0,148.0,770.0,148.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,775.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4069,415.0,72.0,648.7746,72.5,213.0,45.0,580.0,73.001,674.9151,50.0,46.0,30.9,41.75,20.5,12.5,15.0,9.0,35.9,39.2,52.0,330.0,350.0,16.0,18.0,1.0,1.0,120.0,34.90051489004341,1.8735536240614168,6.579509883388578,2.3481972349382727,6.771959955246948,6.961023152272857,8.472024851988271,680.0,58.0,680.0,58.0,0.0,68.0,41.3,692.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,1.0,80.0,80.0,275.0,810.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4070,410.0,70.0,549.3827,73.0,120.0,20.0,510.0,74.5,623.902,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.6,12.5,49.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.452758681778111,2.763684088999728,1.2919514669803238,1.624285064334134,2.393967295778667,2.351343774876852,3.243843027711583,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,51.0,51.0,1.0,1.0,80.0,80.0,270.0,715.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4071,400.0,78.0,579.5487,72.5,135.7,139.0,545.5,75.5,636.9522,45.0,40.0,52.5,85.0,33.85,13.0,15.0,9.0,38.4,30.0,34.7,330.0,350.0,16.0,18.0,0.0,0.0,120.0,1.5897957717277325,1.0923545498394622,1.251850128242322,0.8750658927802795,0.3401172754540785,2.0734627065621507,0.4836285086689674,674.0,52.0,674.0,52.0,1.0,68.0,40.0,692.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,255.0,1.0,1.0,80.0,80.0,298.0,800.0,34.9,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4072,400.0,70.0,561.69165,73.0,125.4,160.0,546.0,88.0,657.3842,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,19.0,30.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.1731562990201425,1.17888226047724,1.632133028669497,0.7671221892171253,2.950048042482414,0.6937070724900822,2.0362951957738193,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,240.0,788.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4074,405.04,70.0,567.42944,73.0,119.4,45.0,616.1,74.0,656.11127,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.7,46.1,48.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.2243266645741833,0.30558019068006625,0.1855195957912121,0.4395431391753451,1.7161642285855934,1.2332483284561477,1.178004882789395,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,102.0,102.0,1.0,1.0,80.0,80.0,298.0,751.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4075,420.0,70.0,587.0943,72.5,149.0,45.0,570.0,73.0,654.9814,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.7,32.2,36.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,14.480975644924998,1.769115079133098,12.215860298949961,0.46873326234274965,4.115738133419534,5.9380001853668105,3.553537770814969,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,743.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4076,420.0,70.0,587.0943,72.5,149.0,45.0,570.0,73.0,654.9814,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.7,32.2,36.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.7066038760033106,4.496475748537057,1.5272177305295895,5.599952704481185,1.503013611343558,3.0027502656207004,0.40738545404318954,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,743.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4077,405.0,70.0,645.60785,73.5,208.0,40.0,640.0,74.0,682.5978,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,23.3,17.0,32.4,330.0,350.0,16.0,18.0,1.0,1.0,130.0,16.594382125475747,1.2624729915576687,4.503843449973416,7.767779607116229,3.686143011754459,4.74274020943946,7.253622182885951,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,733.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4078,425.0,65.0,595.39984,70.0,181.8,45.0,580.0,74.0,646.14124,10.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,22.4,45.2,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2.2110215873764023,1.478910382155809,1.9306659148845262,2.2736367100510684,2.910209414613697,1.3165262129908861,2.064773974413422,685.0,63.0,685.0,63.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,102.0,204.0,255.0,1.0,1.0,80.0,80.0,298.0,733.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4079,432.6,59.0,551.9498,69.8,129.7,22.0,485.6,74.0,694.2819,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,18.3,15.6,35.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,11.161701586476033,1.1992688929849955,9.363823171588512,5.796509459981829,2.4182947170827096,1.740655662321582,1.35229349947177,736.0,114.0,736.0,114.0,0.0,68.0,50.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,733.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4080,430.0,70.0,573.08246,72.0,128.4,45.0,560.0,74.0,653.7598,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,23.9,12.0,33.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,7.123908290370386,0.5615234586002795,0.6306575040383541,0.9836040637383985,1.4758859101457824,1.5545219554671432,1.4113637981963367,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,733.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4084,381.0,55.0,520.5151,72.0,100.0,100.0,500.0,75.0,586.48126,43.0,40.0,38.0,50.0,25.0,16.0,15.0,10.0,35.0,25.0,10.0,330.0,350.0,16.0,18.0,1.0,0.0,120.0,2.3247107279975405,4.090674135093525,2.3662575589514643,3.8643749570721404,6.193849734251354,2.955744439141081,3.190043414514033,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.0,9.0,3.0,1.0,50.0,80.0,295.0,700.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4085,410.0,52.3,622.9824,73.0,190.0,45.0,560.1,73.5,653.0637,45.0,40.0,28.6,36.5,25.5,13.0,15.0,9.0,31.2,50.1,47.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.7258944502241493,0.3149736876368296,0.6553237573418172,0.834174608912827,0.5858210032563351,0.21680013328952188,0.7516485156736276,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,35.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,768.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4086,405.0,70.0,576.61,73.0,150.0,70.0,500.0,73.0,636.63837,45.0,40.0,30.05,39.475,23.35,13.0,15.0,9.0,26.5,31.2,51.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,10.406930094867285,4.73858145546077,5.266817362491011,4.408286100403394,5.225390282384729,3.323697803710933,3.4359729477000895,674.0,52.0,674.0,52.0,0.0,68.0,45.0,690.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,51.0,51.0,1.0,1.0,80.0,80.0,270.0,715.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4087,490.0,35.0,556.83875,68.5,135.1,30.0,560.0,64.0,617.84973,55.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,8.337433976319193,1.3111567290821844,6.7833225364067555,1.986325425748734,5.883862116485607,1.1390946424385437,1.2731507040121368,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4088,435.0,24.0,556.64215,73.29818,142.2,50.0,548.0,73.35,641.3812,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.3,24.3,36.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.1928408479282087,1.0957712133459456,0.8064039335493569,0.17586953743245273,0.916338545882248,1.2996196708903176,2.831430361822577,628.0,69.0,628.0,69.0,0.0,68.0,38.0,692.0,29.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,735.0,32.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4089,435.0,24.0,556.64215,73.29818,142.2,50.0,548.0,73.35,641.3812,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.3,24.3,36.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,12.589231128485507,3.6862372742657086,9.759566401503834,1.7314075612504214,2.291392150828315,6.169069215591869,2.8203798281981944,628.0,69.0,628.0,69.0,0.0,68.0,38.0,692.0,29.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,735.0,32.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4090,410.0,75.0,546.10205,72.0,92.1,120.0,522.0,73.0,626.08984,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,39.0,22.0,53.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,11.768586492395592,3.3129094096785776,8.764000384141543,6.534260738644791,5.9198383036272135,2.9636703475391846,2.1742944686994954,670.0,111.0,670.0,111.0,0.0,68.0,45.0,692.0,27.2,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4091,410.0,75.0,546.10205,72.0,92.1,120.0,522.0,73.0,626.08984,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,39.0,22.0,53.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.340607488167199,2.26630424989247,5.006073827280563,1.1033261295704344,6.027222394116353,4.979129476997174,2.527619989264453,670.0,111.0,670.0,111.0,0.0,68.0,45.0,692.0,27.2,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4092,388.0,60.0,540.87775,69.0,140.1,30.0,499.0,72.5,589.0442,75.0,39.15,28.6,36.5,18.8,13.0,13.1,5.0,31.8,19.0,41.2,330.0,380.0,12.9,13.25,1.0,1.0,126.0,1.4153401872559985,1.0228797224514572,1.4443925597124263,1.1111353156705952,5.483420824190608,3.5949547817325707,1.4865895589354605,567.0,60.0,567.0,60.0,0.0,68.0,32.1,692.0,28.6,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,153.0,153.0,1.0,1.0,80.0,80.0,225.0,615.0,28.6,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4093,405.0,70.0,629.23413,73.0,182.5,45.0,499.0,73.0,632.70953,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.9,49.0,48.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.5700237670070045,1.3378182314470903,2.985361056965825,5.183944369157623,6.644141163924937,7.838616413696991,1.0619603900493646,674.0,52.0,674.0,52.0,0.0,68.0,41.3,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,265.0,678.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4094,395.0,60.0,539.32715,72.5,85.4,125.0,470.8,75.0,618.09973,45.0,40.0,28.6,36.5,32.5,13.0,15.0,9.0,21.4,10.8,34.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,14.948953835855665,6.729035895846371,11.78401676118899,5.104740415816388,3.2528139688026854,3.1903700984348005,8.79786691409113,674.0,52.0,674.0,52.0,1.0,68.0,40.0,685.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,51.0,51.0,3.0,1.0,70.0,80.0,300.0,685.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4095,437.0,54.0,546.90607,69.0,95.7,75.0,472.0,74.0,697.18896,45.0,50.8,28.6,36.5,26.0,12.5,15.0,9.0,25.0,60.0,33.0,330.0,350.0,16.0,18.0,0.0,1.0,148.0,19.672926752923175,10.285437680082229,9.015785477171217,6.160996787191164,5.163230344546821,13.264483597560446,9.937061562830584,730.0,146.0,730.0,146.0,0.0,73.0,46.1,692.0,33.5,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,727.0,38.0,435.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4097,415.0,67.0074,629.3722,73.00104,195.0,45.0,570.0,73.50104,650.1106,45.0,40.0,28.6,36.5,25.5,13.0,15.0,9.0,31.4,50.0,48.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,0.424369764395921,0.2848797874235456,0.32983345279486265,0.5753171846526669,0.6908191595530466,0.33934880478261037,0.8442917198736077,685.0,63.0,685.0,63.0,0.0,68.0,45.0,692.0,35.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,298.0,768.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4099,440.0,65.0,645.2356,72.0,200.0,45.0,580.0,72.0,657.3864,52.0,40.0,30.25,47.0,21.05,12.5,10.0,7.0,30.1,32.8,45.8,370.0,372.0,14.0,18.0,1.0,1.0,130.0,6.593510659411577,0.741830981187381,0.7543211842995632,1.7050018408260825,1.407024546777815,2.5292904353636936,0.5176316582714576,700.0,78.0,700.0,78.0,0.0,68.0,39.0,692.0,33.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,763.0,35.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
